ResourceID,Full Address,Address Type,Building Name,Building Number (Sub-Street),Sub-Street,Building Number (Street),Street,Locality,Town,County,Country,Postcode
561c46ea-62a9-48ea-9b16-044b751ad327,"Unit 17 - Spectrum House, 32-34 Gordon House Road, London, NW5 1LP",Primary,Unit 17 - Spectrum House,,,32-34,Gordon House Road,,London,,,NW5 1LP
5697c157-106e-4082-97ce-5d5b249610d5,"3A Woodborough Road, Putney, London, SW15 6PX",Primary,,,,3A,Woodborough Road,Putney,London,,,SW15 6PX
570623b2-3559-4db0-854d-49ce50345ba5,"38 Elvendon Road, Goring on Thames, South Oxfordshire, RG8 0DU",Primary,,,,38,Elvendon Road,,Goring on Thames,South Oxfordshire,,RG8 0DU
5710deee-851d-4e1e-bebd-f3d8b33046bd,"Churchill House, 6  Cherstey Road, Byfleet, Surrey, KT14 7AG",Primary,Churchill House,,,6 ,Cherstey Road,,Byfleet,Surrey,,KT14 7AG
57501567-615e-4ee9-bb11-da76b9c7df16,"70 Cowcross Street, London, EC1M 6EJ",Primary,,,,70,Cowcross Street,,London,,,EC1M 6EJ
57c06931-001c-4320-835d-dc4c197e4d4b,"Britanic House, 17  Highfield Road, London, NW11 9LS",Primary,Britanic House,,,17 ,Highfield Road,,London,,,NW11 9LS
57d73eee-118f-4f21-b183-c8b82875e61c,"95  Kingsland Road, London, E2 8AG",Primary,,,,95 ,Kingsland Road,,London,,,E2 8AG
5803cec4-37da-4375-b3fc-a9bf9f0b3728,"9-13 Arcola Street, London, E8 2DJ",Primary,,,,9-13,Arcola Street,,London,,,E8 2DJ
580c88f9-a48d-477c-a0ec-bdae3f70623c,"Amphenal Business Complex, Thanet Way, Whitstavle, Kent, CT5 3JF",Primary,Amphenal Business Complex,,,,Thanet Way,,Whitstavle,Kent,,CT5 3JF
58162ac3-d00f-488b-8961-1ea040cfc1fa,"43-45 Portman Square, London, W1H 6LY",Primary,,,,43-45,Portman Square,,London,,,W1H 6LY
58171dba-948c-46ef-ad86-983ef54e6be3,"Highgate Business Centre, 33  Greenwood Place, London, NW5 1LB",Primary,Highgate Business Centre,,,33 ,Greenwood Place,,London,,,NW5 1LB
58857103-8919-4a67-aba5-356329a589d7,"Ogier House, The Esplanade, St Helier, Jersey, JE4 9WG",Primary,Ogier House,,,,The Esplanade,,St Helier,Jersey,,JE4 9WG
58a94da1-7119-4854-aa72-27673b844bb8,"54a High Pavement, Nottingham, NG1 1HW",Primary,,,,54a,High Pavement,,Nottingham,,,NG1 1HW
58b80fcf-301b-42d1-a3c9-8411c5bb0e93,"PO Box 59536, Dulwich, London, SE21 9BG",Primary,PO Box 59536,,,,,Dulwich,London,,,SE21 9BG
58f5945f-8511-415d-8f12-8c5905e56504,"The Gas Office, 4 Cromac Quay, Ormeau Road, Belfast, BT7 2JD",Primary,The Gas Office,4,Cromac Quay,,Ormeau Road,,Belfast,,,BT7 2JD
59513921-217e-4253-8c86-1f0d10fbdf7e,"Freshwater House, 158-162 Shaftsbury Avenue, London, WC2H 8HR",Primary,Freshwater House,,,158-162,Shaftsbury Avenue,,London,,,WC2H 8HR
5b209b1f-a13e-4456-bedd-f73dbe0be472,"Royal London House, Alderley Road, Wilmslow, Cheshire, SK9 1PF",Primary,Royal London House,,,,Alderley Road,,Wilmslow,Cheshire,,SK9 1PF
5c030ed3-a525-4232-ae12-0683a6da1236,"School of Archaeology, Geography and Environmental Science - PO Box 227, Whiteknights, Reading, Berkshire, RG6 6AB",Primary,"School of Archaeology, Geography and Environmental Science - PO Box 227",,,,Whiteknights,,Reading,Berkshire,,RG6 6AB
5c12e01d-39b7-4ed9-b9cb-81c0c4e3cd7e,"68A Kelmscott Road, London, SW11 6PT",Primary,,,,68A,Kelmscott Road,,London,,,SW11 6PT
5c49ac85-ecd8-4ea5-aefb-a35f698eccfc,"First Floor, Kirkdale House, 7  Kirkdale Road, Leytonstone, London, E11 1HP",Primary,"First Floor, Kirkdale House",,,7 ,Kirkdale Road,Leytonstone,London,,,E11 1HP
5c4f800e-2dd2-4f6b-ab82-18570c25872b,"Temple Wharf, 33A Bermondsey Wall West, London, SE16 4TQ",Primary,Temple Wharf,,,33A,Bermondsey Wall West,,London,,,SE16 4TQ
5c7d5d6b-3f51-4be4-8dd5-e3e8d4a48033,"32  Trinity Street, Norwich, Norfolk, NR2 2BQ",Primary,,,,32 ,Trinity Street,,Norwich,Norfolk,,NR2 2BQ
5c870c20-cc8e-4f76-96a8-eaf8140ee887,"Hiview House, Highgate Road, London, NW5 1TN",Primary,Hiview House,,,,Highgate Road,,London,,,NW5 1TN
5c890db8-748b-4c99-badf-e9f5c88a52b8,"Maidstone Museum, St Faith's Street, Maidstone, ME14 1LH",Primary,Maidstone Museum,,,,St Faith's Street,,Maidstone,,,ME14 1LH
5cfacd30-5297-4500-8358-34630137436d,"Julco House, 26-28 Great Portland Street, London, W1W 8QY",Primary,Julco House,,,26-28,Great Portland Street,,London,,,W1W 8QY
5d72fcdd-415e-460e-b68a-fac73769d63d,"NFC Homes Limited, 78  Pall Mall, London, SW1Y 5ES",Primary,NFC Homes Limited,,,78 ,Pall Mall,,London,,,SW1Y 5ES
5dc56588-c407-4b24-955c-5334091429d5,"56  Clerkenwell Road, London, EC1M 5PX",Primary,,,,56 ,Clerkenwell Road,,London,,,EC1M 5PX
5e02c673-b9ef-405c-9e62-585ffda3802c,"6th Floor, 25  Farringdon Street, London, EC4A 4AB",Primary,6th Floor,,,25 ,Farringdon Street,,London,,,EC4A 4AB
5e29115f-9910-48b3-8b02-e3adae5ecb06,"72  Nithdale Road, London, SE18 3PD",Primary,,,,72 ,Nithdale Road,,London,,,SE18 3PD
5e7e850a-b9b6-4e4f-8314-0c7efad0a52b,"60  New Broad Street, London, EC2M 1JJ",Primary,,,,60 ,New Broad Street,,London,,,EC2M 1JJ
5eccb629-a640-4961-9e99-adbf0b4e82b7,"10  Norwich Street, London, EC4A 1BD",Primary,,,,10 ,Norwich Street,,London,,,EC4A 1BD
5f4e15a2-a619-494b-b0b0-4386e58be9c7,"Letchworth House, Chesney Wold, Bleak Hall, Milton Keynes, Buckinghamshire, MK6 1NE",Primary,Letchworth House,,,,Chesney Wold,Bleak Hall,Milton Keynes,Buckinghamshire,,MK6 1NE
5fca9dbf-9064-4097-a0e3-4733ddcb1b00,"60  Station Road, Chingford, London, E4 7BE",Primary,,,,60 ,Station Road,Chingford,London,,,E4 7BE
5fd2f9c7-1e45-4152-af84-5770f25a7314,"Unit 6, Cutlers Road, Saltcoates Industrial Estate, Chelmsford, Essex, CM3 5XJ",Primary,Unit 6,,,,Cutlers Road,Saltcoates Industrial Estate,Chelmsford,Essex,,CM3 5XJ
6077cfed-0135-47cd-bba8-fca1f0cf5c08,"Park Row, Greenwich, London, SE10 9NF",Primary,,,,,Park Row,Greenwich,London,,,SE10 9NF
608b1262-9e08-44eb-a7d9-92ea24cb7466,"Churchill House, Sopwith Crescent, Hurricane Way, Wickford, Essex, SS11 8YU",Primary,Churchill House,,Sopwith Crescent,,Hurricane Way,,Wickford,Essex,,SS11 8YU
60bcd53f-0d96-43ab-85ae-0db421b99481,"Laurence House, 1 Catford Road, Catford, London, SE6 4RU",Primary,Laurence House,,,1,Catford Road,Catford,London,,,SE6 4RU
60d65287-c67c-44fb-93ca-f7168f47bdef,"6 Wendell Road, London, W12 9RT",Primary,,,,6,Wendell Road,,London,,,W12 9RT
60ef6772-3791-4923-8342-27093af62c9e,"213 - 215 New North Road, London, N1 6SU",Primary,,,,213 - 215,New North Road,,London,,,N1 6SU
620d8e60-f356-4dfb-bc1d-ac96b3039a2a,"Burderop Park, Swindon, Wiltshire, SN4 0QD",Primary,,,,,Burderop Park,,Swindon,Wiltshire,,SN4 0QD
62889ad2-4d9b-4a33-9c6e-11af4ce74d7c,"Broxhill Road, Havering-atte-Bower, Romford, RM4 1QH",Primary,,,,,Broxhill Road,Havering-atte-Bower,Romford,,,RM4 1QH
62f32fa7-ce23-44ef-822e-7800083f62f5,"Area 1C - Nobel House, 17  Smith Square, London, SW1P 3JR",Primary,Area 1C - Nobel House,,,17 ,Smith Square,,London,,,SW1P 3JR
633a8fff-2b34-41d1-a723-4daad35131f1,"10 Cawdry Buildings, Fountain Street, Leek, Staffordshire, ST13 6JP",Primary,,10,Cawdry Buildings,,Fountain Street,,Leek,Staffordshire,,ST13 6JP
639390d0-f8b9-44f4-b0e5-122e08f9a6d7,"Central House, 32-66 High Street, Old Ford, London, E15 2PF",Primary,Central House,,,32-66,High Street,Old Ford,London,,,E15 2PF
64077303-13e1-4f6b-b858-dc4b772e6eea,"Rodbourne Rail Business Centre, Grange Lane, Malmesbury, Wiltshire, SN16 0ES",Primary,Rodbourne Rail Business Centre,,,,Grange Lane,,Malmesbury,Wiltshire,,SN16 0ES
64688e6a-7c96-4a73-af4f-6c58504b4f1c,"The House of Detention, Clerkenwell Close, London, EC1R 0AS",Primary,The House of Detention,,,,Clerkenwell Close,,London,,,EC1R 0AS
6494147a-756b-4e52-958a-a9c5b65a20a9,"Studio 9, 14 Southgate Road, London, SE1 0HX",Primary,Studio 9,,,14,Southgate Road,,London,,,SE1 0HX
64ace8a7-649a-4965-a897-b73e95b047e3,"Victoria House, 10  Windsor Street, Wolverton, Milton Keynes, MK12 5AU",Primary,Victoria House,,,10 ,Windsor Street,,Wolverton,Milton Keynes,,MK12 5AU
64d91a9e-55ea-4207-809a-b6b4afdf8d23,"The Gallery, 96  King Street, Cambridge, Cambridgeshire, CB1 1LN",Primary,The Gallery,,,96 ,King Street,,Cambridge,Cambridgeshire,,CB1 1LN
655412f4-2ed6-44f2-a790-bfa55e523439,"Becontree Avenue, Dagenham, RM8 3HT",Primary,,,,,Becontree Avenue,,Dagenham,,,RM8 3HT
6584ba11-5ad1-4825-8edf-50af5597e56c,"Fairfield Court, Fairfield Road, Braintree, Essex, CM7 3YQ",Primary,Fairfield Court,,,,Fairfield Road,,Braintree,Essex,,CM7 3YQ
65fcee1b-5417-42c5-9c01-8363d47c3559,"Esher STW, Farm Road, Esher, Surrey, KT10 8AU",Primary,Esher STW,,,,Farm Road,,Esher,Surrey,,KT10 8AU
6674a9be-7780-427e-8d19-0a6cc2d72a6f,"The Old Church, Whyke Road,  Chichester, PO19 8HA",Primary,The Old Church,,,,Whyke Road,,, Chichester,,PO19 8HA
668052b6-ef61-407c-9be5-70f47abde244,"The Charlotte Building, 17  Gresse Street, London, W1T 1QL",Primary,The Charlotte Building,,,17 ,Gresse Street,,London,,,W1T 1QL
66922642-8c1b-4419-9437-737170a10c07,"West Yorkshire Joint Services, Nepshaw Lane South, Morley, Leeds, West Yorkshire, LS27 7JQ",Primary,West Yorkshire Joint Services,,,,Nepshaw Lane South,Morley,Leeds,West Yorkshire,,LS27 7JQ
66dd221a-20c6-4e4b-9987-690fedf20c75,"19  High Street, Pewsey, Wiltshire, SN9 5AF",Primary,,,,19 ,High Street,,Pewsey,Wiltshire,,SN9 5AF
673a7353-25fc-4406-b1d0-2ed0bf257d48,"Birkett House, 27  Albemarle Street, London, W1S 4BQ",Primary,Birkett House,,,27 ,Albemarle Street,,London,,,W1S 4BQ
673b7beb-06d8-4226-9bd0-e2468c49a031,"2 Bolton House, Mereway, Wootton Hall Park, Northampton, Northamptonshire, NN4 9BE",Primary,,2,Bolton House,,Mereway,Wootton Hall Park,Northampton,Northamptonshire,,NN4 9BE
6744e523-3399-44d6-8dff-903c73056681,"33 Holborn, London, EC1N 2HT",Primary,,,,33,Holborn,,London,,,EC1N 2HT
67a44d03-0c2d-4fb1-b061-40e7e14feabf,"Rush Green Campus, Dagenham Road, Romford, Essex, RM7 0XU",Primary,Rush Green Campus,,,,Dagenham Road,,Romford,Essex,,RM7 0XU
685629bd-52c5-42b7-afb2-c16a115bea23,"5  Rectory Road, Caversham, Reading, Berkshire, RG4 7SH",Primary,,,,5 ,Rectory Road,Caversham,Reading,Berkshire,,RG4 7SH
688a2684-c2cd-4326-8dd7-8a36c67dd352,"Old House, 59  Church Street, Digby, Lincolnshire, LN4 3LZ",Primary,Old House,,,59 ,Church Street,,Digby,Lincolnshire,,LN4 3LZ
68a40a2a-3d6d-4303-afae-5fa220efbc02,"6  All Souls Road, Ascot, Berkshire, SL5 9EA",Primary,,,,6 ,All Souls Road,,Ascot,Berkshire,,SL5 9EA
690f9c81-32f1-41db-89fb-7fd7961af7e1,"Fanshaw House, Fanshaw Street, London, N1 6HX",Primary,Fanshaw House,,,,Fanshaw Street,,London,,,N1 6HX
6954ac7e-670e-4758-98a6-87fc6aced826,"Planning and Development Department - Bexley Civic Offices, 2 Watling Street, Bexleyheath, DA6 7AT",Primary,Planning and Development Department - Bexley Civic Offices,,,2,Watling Street,,Bexleyheath,,,DA6 7AT
69aa2da7-d1fd-4ee0-9298-c1aceca5f5e0,"62a Balcombe Street, Marylebone, London, NW1 6NE",Primary,,,,62a,Balcombe Street,Marylebone,London,,,NW1 6NE
69c499d5-5b23-4269-932a-2081f7c0b00a,"34-35 Hatton Gardens, Holborn, London, EC1N 8DX",Primary,,,,34-35,Hatton Gardens,Holborn,London,,,EC1N 8DX
6a1a8a02-6fe5-4bf7-8152-f015c9d2677a,"Planning - Hackney Service Centre, 1  Hillman Street, Hackney, London, E8 1DY",Primary,Planning - Hackney Service Centre,,,1 ,Hillman Street,Hackney,London,,,E8 1DY
6a37c72c-e1a5-4348-9bd1-8d298ba5fb2a,"Oxford House, 76  Oxford Street, Westminster, London, W1D 1BS",Primary,Oxford House,,,76 ,Oxford Street,Westminster,London,,,W1D 1BS
6a5cefd0-8e38-4e8c-8a7b-69616eba1555,"23 Savile Row, London, W1S 2ET",Primary,,,,23,Savile Row,,London,,,W1S 2ET
6a70cf83-bcd8-48b6-a6a2-f4b90e2e32e2,"Mortimer Wheeler House, 46 Eagle Wharf Road, London, N1 7ED",Primary,Mortimer Wheeler House,,,46,Eagle Wharf Road,,London,,,N1 7ED
6ac80559-7905-4d19-b430-3c2cbc8ed60a,"10  Collingwood Road, Witham, Essex, CM8 2EA",Primary,,,,10 ,Collingwood Road,,Witham,Essex,,CM8 2EA
6b2c3305-ced1-4660-9396-d3a97c4641c8,"Smeckley Wood Close, Chesterfield Trading Estate, Chesterfield, Derbyshire, S41 9PZ",Primary,,,,,Smeckley Wood Close,Chesterfield Trading Estate,Chesterfield,Derbyshire,,S41 9PZ
6b34fb48-f4ba-44ab-9436-14c3bee41df3,"Building 21, Westdown Camp, Tilshead, Salisbury, Wiltshire, SP3 4RS",Primary,Building 21,,,,Westdown Camp,Tilshead,Salisbury,Wiltshire,,SP3 4RS
6b701679-ab03-4df7-9c66-7c1866cbcb54,"Henley Office Park, 3  Doddington Road, Lincoln, LN6 3QR",Primary,Henley Office Park,,,3 ,Doddington Road,,Lincoln,,,LN6 3QR
6b993d94-026a-42cd-984f-f5f7afc5b6b8,"Lancaster House, Hampshire Court, Newcastle Upon Tyne, Tyne and Wear, NE4 7YH",Primary,Lancaster House,,,,Hampshire Court,,Newcastle Upon Tyne,Tyne and Wear,,NE4 7YH
6bb111a6-a72a-4f35-b7c3-2292d6f8f2e2,"21  Mandalay Road, London, SW4 9EE",Primary,,,,21 ,Mandalay Road,,London,,,SW4 9EE
6bd58dc1-8986-414f-872e-cfd2bc019273,"Fourth Floor - Ergon House, Horseferry Road, Westminster, London, SW1P 2AL",Primary,Fourth Floor - Ergon House,,,,Horseferry Road,Westminster,London,,,SW1P 2AL
6c7d10d0-0990-4033-b4da-7d6aaa4352f4,"The Old Bank, 39  Market Square, Witney, OX28 6AD",Primary,The Old Bank,,,39 ,Market Square,,Witney,,,OX28 6AD
6c9d24df-203b-4e6b-abf5-7b569164e55d,"Pollen House, 10-12 Cork Street, London, W1S 3NP",Primary,Pollen House,,,10-12,Cork Street,,London,,,W1S 3NP
6ca52f15-b72c-4263-ba4b-55879f927b21,"Focus House, Millenium Way West, Nottingham, Nottinghamshire, NG8 6AS",Primary,Focus House,,,,Millenium Way West,,Nottingham,Nottinghamshire,,NG8 6AS
6d3b7741-38bb-4bbd-bdfc-bedb651f19ea,"4 Churchill Court, 58 Station Road, Harrow, HA2 7SA",Primary,,4,Churchill Court,58,Station Road,,Harrow,,,HA2 7SA
6d8f650f-9037-4bfc-90a5-5318c2469a29,"85  Rannoch Road, Fulham, London, W6 9SX",Primary,,,,85 ,Rannoch Road,Fulham,London,,,W6 9SX
6ef30e71-5734-4eff-801d-ca9e9b64574c,"Griffin Manor Way, Thamesmead, London, SE28 0FJ",Primary,,,,,Griffin Manor Way,Thamesmead,London,,,SE28 0FJ
6ef994d3-c217-4567-93b3-0bfbc7bb0e17,"4th Floor, 8  Crosby Square, London, EC3A 6AQ",Primary,4th Floor,,,8 ,Crosby Square,,London,,,EC3A 6AQ
6efa4ce8-e4f9-43e2-a77c-1b01842e1d1a,"19-23 White Lion Street, London, N1 9PD",Primary,,,,19-23,White Lion Street,,London,,,N1 9PD
6f499162-9522-411e-9b20-a4c56ec7da17,"Perceval House, 14-16 Uxbridge Road, Ealing, London, W5 2HL",Primary,Perceval House,,,14-16,Uxbridge Road,Ealing,London,,,W5 2HL
6f5d51e3-0235-4aeb-9876-278ddbf7d076,"The Ridings, White Elm Road, Danbury, Essex, CM3 4LR",Primary,The Ridings,,,,White Elm Road,,Danbury,Essex,,CM3 4LR
6f6f4895-345d-424c-8847-974ec00fc9a1,"249  Broadway, Bexley, DA6 8DB",Primary,,,,249 ,Broadway,,Bexley,,,DA6 8DB
6f96c6e6-1870-4191-8874-4afe755957c4,"Unit 54 - Brockley Cross Business Centre, 96 Endwell Road, Brockley, London, SE4 2PD",Primary,Unit 54 - Brockley Cross Business Centre,,,96,Endwell Road,Brockley,London,,,SE4 2PD
6fad69d9-4e3b-4d1c-9d11-fbe49d213874,"2nd Floor, 65  Petty France, London, SW1H 9EU",Primary,2nd Floor,,,65 ,Petty France,,London,,,SW1H 9EU
7002c651-eecf-47b8-948d-dd08a335bf6c,"10  Hamilton Road, Sidcup, Kent, DA15 7HB",Primary,,,,10 ,Hamilton Road,,Sidcup,Kent,,DA15 7HB
703137d1-7fb5-43b1-b323-e765b3906c58,"130 Goldsworth Road, Woking, Surrey, GU21 6ND",Primary,,,,130,Goldsworth Road,,Woking,Surrey,,GU21 6ND
703fd159-eac1-49c3-9581-ec7f80aa5531,"88  Goldern Lane, London, EC1Y 0UA",Primary,,,,88 ,Goldern Lane,,London,,,EC1Y 0UA
7044ede1-f916-4410-9971-c89d285f5287,"Lambeth Town Hall, Brixton Hill, Brixton, SW2 1RW",Primary,Lambeth Town Hall,,,,Brixton Hill,,Brixton,,,SW2 1RW
705c5d78-a4c8-44dd-af48-cdeae9377ec4,"Hethel Engineering Centre, Chapman Way, Hethel, Norwich, Norfolk, NR14 8FB",Primary,Hethel Engineering Centre,,,,Chapman Way,Hethel,Norwich,Norfolk,,NR14 8FB
70679223-c1d0-4a6e-91e9-c2e3a68c2f3d,"55  Strand, London, WC5N 5RL",Primary,,,,55 ,Strand,,London,,,WC5N 5RL
707de73e-6bf5-4507-851d-3d614596ef45,"Ove Arups and Partners, 13  Fitzroy Street, London, W1T 4BQ",Primary,Ove Arups and Partners,,,13 ,Fitzroy Street,,London,,,W1T 4BQ
707de73e-6bf5-4507-851d-3d614596ef45,"The Arup Campus, Blythe Gate, Blythe Valley Park, Solihull, West Midlands,  B90 8AE",Alternative,The Arup Campus,,,,Blythe Gate,Blythe Valley Park,Solihull,West Midlands,, B90 8AE
707de73e-6bf5-4507-851d-3d614596ef45,"Central Square, 5 Forth Street, Newcastle upon Tyne, Tyne and Wear, NE1 3PL",Alternative,Central Square,,,5,Forth Street,,Newcastle upon Tyne,Tyne and Wear,,NE1 3PL
70ddf54a-206f-42d8-9254-eab7e92cc760,"Chester House - Kennington Park Business Centre, 1-3 Brixton Road, London, SW9 6DE",Primary,Chester House - Kennington Park Business Centre,,,1-3,Brixton Road,,London,,,SW9 6DE
71a877c9-2692-4b61-a4e6-06819e18b472,"4th Floor - Cannon Bridge House, 25 Dowgate Hill, London, United Kingdom, EC4R 2YA",Primary,4th Floor - Cannon Bridge House,,,25,Dowgate Hill,,London,,,EC4R 2YA
71e58017-2392-4e5a-85c5-05ff4d024a14,"WSP House, 70 Chancery Lane, London, WC2A 1AF",Primary,WSP House,,,70,Chancery Lane,,London,,,WC2A 1AF
71e58017-2392-4e5a-85c5-05ff4d024a14,"16 High Holborn, London, WC1V 6BX",Alternative,,,,16,High Holborn,,London,,,WC1V 6BX
71e58017-2392-4e5a-85c5-05ff4d024a14,"6 Devonshire Square, London, EC2M 4YE",Alternative,,,,6,Devonshire Square,,London,,,EC2M 4YE
71e58017-2392-4e5a-85c5-05ff4d024a14,"Mountbatten House, Basing View, Basingstoke, Hampshire, RG21 4HJ",Alternative,Mountbatten House,,,,Basing View,,Basingstoke,Hampshire,,RG21 4HJ
71e58017-2392-4e5a-85c5-05ff4d024a14,"1 Queen's Drive, Birmingham, B5 4PJ",Alternative,,,,1,Queen's Drive,,Birmingham,,,B5 4PJ
71e58017-2392-4e5a-85c5-05ff4d024a14,"3 White Rose Office Park, Milshaw Park Lane, Leeds, LS11 0DL",Alternative,,3,White Rose Office Park,,Milshaw Park Lane,,Leeds,West Yorkshire,,LS11 0DL
71f456a3-e890-4f68-845d-8c67e32e06b8,"Crastock Manor, Smarts Heath Road, Woking, Surrey, GU22 0RJ",Primary,Crastock Manor,,,,Smarts Heath Road,,Woking,Surrey,,GU22 0RJ
7201ba83-a5e1-48b3-b3de-213d6acbd2bb,"Newark Road, Peterborough, Cambridgeshire, PE1 5UA",Primary,,,,,Newark Road,,Peterborough,Cambridgeshire,,PE1 5UA
72849502-24f4-4243-bceb-be64d4552883,"5 Marylebone Mews, London, W1G 8PX",Primary,,,,5,Marylebone Mews,,London,,,W1G 8PX
72b0081b-b733-4e1a-ab4d-2e0b8510c208,"Bridge House, 25  Fiddlebridge Lane, Hatfield, Hertfordshire, ",Primary,Bridge House,,,25 ,Fiddlebridge Lane,,Hatfield,Hertfordshire,,
72b14001-9628-4c8c-aa53-63b3fb0c4931,"St Lawrence House, Station Approach, Horley, Surrey, RH6 9HJ",Primary,St Lawrence House,,,,Station Approach,,Horley,Surrey,,RH6 9HJ
72ccf8a0-0c06-456c-b740-1b1f5a076174,"1 Christchurch Way, Woking, Surrey, GU21 6JG",Primary,,,,1,Christchurch Way,,Woking,Surrey,,GU21 6JG
731aa8b1-c8f5-4def-ae39-1fe212c8835b,"8  Logan Place, Kensington, London, W8 6QN",Primary,,,,8 ,Logan Place,Kensington,London,,,W8 6QN
7422f9e5-046a-40f0-8cbe-6937dc2500a4,"Burgate, 63 Cedar Road, Sutton, SM2 5DJ",Primary,Burgate,,,63,Cedar Road,,Sutton,,,SM2 5DJ
74437e7c-aa77-4208-afa9-d310fccee1ae,"City Hall, The Queen's Walk, London, SE1 2AA",Primary,City Hall,,,,The Queen's Walk,,London,,,SE1 2AA
74c621ff-a7c0-400e-8510-e1b20b58a004,"272  High Holborn, Holborn, London, WC1V 7EY",Primary,,,,272 ,High Holborn,Holborn,London,,,WC1V 7EY
74fa2148-b2b7-4dad-9f4b-4497c11789aa,"The Truman Brewery - Studio 35, 91 Brick Lane, London, E1 6QL",Primary,The Truman Brewery - Studio 35,,,91,Brick Lane,Birchanger,London,,,E1 6QL
74fa2148-b2b7-4dad-9f4b-4497c11789aa,"Unit 1, Suite 5, Woodside, Dunmow Road, Birchanger, Bishops Stortford, Hertfordshire, CM23 5RG",Alternative,Unit 1 Suite 5,,Woodside,,Dunmow Road,Birchanger,Bishops Stortford,Hertfordshire,,CM23 5RG
75393d02-6506-458f-8bdc-7f718362fa51,"1st Floor - Century House, Station Way, Cheam, Sutton, SM3 8SW",Primary,1st Floor - Century House,,,,Station Way,Cheam,Sutton,,,SM3 8SW
7594e648-e6ca-41a9-9eba-91014f0aff0e,"Amadeus House, 27b Floral Street, London, WC2E 9DP",Primary,Amadeus House,,,27b,Floral Street,,London,,,WC2E 9DP
75b95aab-6600-4d40-8ae7-95bcde49fe04,"Docklands Campus, University Way, London, E16 2RD",Primary,Docklands Campus,,,,University Way,,London,,,E16 2RD
75b9aa58-a0d2-4073-8a84-9dcc1e205c73,"PO Box 298, York, North Yorkshire, YO1 6YH",Primary,PO Box 298,,,,,,York,North Yorkshire,,YO1 6YH
762bce24-d0df-47ac-8704-17a07aea59e4,"80  Cheapside, London, EC2V 6EE",Primary,,,,80 ,Cheapside,,London,,,EC2V 6EE
76506949-1db1-4de1-b3fa-9b89baf9a66d,"Oxford Road, Manchester, M13 9PL",Primary,,,,,Oxford Road,,Manchester,,,M13 9PL
76963890-cea4-4af2-95ed-c5ac2f0a80aa,"43 Chalton Street, London, NW1 1JD",Primary,,,,43,Chalton Street,,London,,,NW1 1JD
76ce1c45-f04f-4ec9-90ff-4d5992d6ae0f,"12 Little Balmer, Buckingham Industrial Park, Buckingham, Buckinghamshire, MK18 1TF",Primary,,,,12,Little Balmer,Buckingham Industrial Park,Buckingham,Buckinghamshire,,MK18 1TF
7727d2ff-8c14-409d-88ec-4d8704aec042,"Thames Gateway, 11  Burford Road, Stratford, London, E15 2ST",Primary,Thames Gateway,,,11 ,Burford Road,Stratford,London,,,E15 2ST
788b629a-fbf1-4f7e-87c2-231554dabc25,"91-93 Baker Street, London, W1U 6QQ",Primary,,,,91-93,Baker Street,,London,,,W1U 6QQ
78a308bf-291d-4dfd-8e9c-a8e842d50b6b,"42  Wigmore Street, London, W1U 2RY",Primary,,,,42 ,Wigmore Street,,London,,,W1U 2RY
78a59504-e037-4915-98c0-fe196fef1d25,"Booth House, 15-17 Church Street, Twickenham, TW1 3NJ",Primary,Booth House,,,15-17,Church Street,,Twickenham,,,TW1 3NJ
791e3f8c-3789-45c6-841c-611ae019e2cf,"12  Great George Street, Bristol, BS1 5RH",Primary,,,,12 ,Great George Street,,Bristol,,,BS1 5RH
7939c1f7-53fa-4ac1-afea-e4bda597e687,"Walnut Tree Road, Erith, DA8 1RS",Primary,,,,,Walnut Tree Road,,Erith,,,DA8 1RS
79d23412-4d10-44a0-8976-bf0738a0e661,"145a Hastings Road, Pembury, Kent, TN2 4JU",Primary,,,,145a,Hastings Road,,Pembury,Kent,,TN2 4JU
79d9b102-e070-49f2-96f2-5c4239b99c58,"18 Highfield Avenue, Green Street Green, Orpington, BR6 6LF",Primary,,,,18,Highfield Avenue,,Orpington,,,BR6 6LF
7aa85c33-5cff-4a37-9b42-a1c111eaa6d9,"200  Kingston Road, Wimbledon, London, SW19 3NU",Primary,,,,200 ,Kingston Road,Wimbledon,London,,,SW19 3NU
7aea3477-3977-419f-912f-e171c15af5a9,"Springfield House, 99-101 Crossbrook Street, Waltham Cross, Hertfordshire, EN8 8JR",Primary,Springfield House,,,99-101,Crossbrook Street,,Waltham Cross,Hertfordshire,,EN8 8JR
7b2ffce8-dd5d-4e0b-8c4d-7a268bd0c12e,"Suite E, 42  Horsemarket, Barnard Castle, County Durham, DL12 8NA",Primary,Suite E,,,42 ,Horsemarket,,Barnard Castle,County Durham,,DL12 8NA
7b551383-d812-4adc-8ed6-4e02b3f840e1,"Office 112 Jarrow Business Centre, Rolling Mill Road, Jarrow, Tyne & Wear, NE32 3DT",Primary,Office 112 Jarrow Business Centre,,,,Rolling Mill Road,,Jarrow,Tyne & Wear,,NE32 3DT
7b6cde50-fcb8-409f-b49d-4feadb508c94,"Heron House, 10  Dean Farrar Street, London, SW1H 0NY",Primary,Heron House,,,10 ,Dean Farrar Street,,London,,,SW1H 0NY
7b9c8271-9c5d-407b-935c-2d8749160096,"6-8 Cole Street, London, SE1 4YH",Primary,,,,6-8,Cole Street,,London,,,SE1 4YH
