ResourceID,ResourceID2,AdminArea,AdminAreaType,Currency,Address Status,Building Name,Building Number SubStreet,SubStreet,Building Number,Street,Locality,Town,Postcode,EventUID,RecordType,Name Type,Name,DateFrom,DateTo,Description Type,Description,Notes
bf02cb7e-73ff-4de8-b9ae-6ecc854d1837,bf02cb7e-73ff-4de8-b9ae-6ecc854d1837,,,,Alternate,,,,17,St Andrews Road,,,,,,,,,,,,
bf26e267-cf88-4ac6-9e6c-41f61ac8116f,bf26e267-cf88-4ac6-9e6c-41f61ac8116f,,,,Alternate,,,,11,Bartlett Court,,,,,,,,,,,,
bf619a82-4fa3-4ae3-a400-16866319ce01,bf619a82-4fa3-4ae3-a400-16866319ce01,,,,Alternate,,,,2-10,Baylis Road,,,,,,,,,,,,
c0ecb5ae-ea48-404c-aa68-eda52ddfef4f,c0ecb5ae-ea48-404c-aa68-eda52ddfef4f,,,,Alternate,,,,20,Park Street,,,,,,,,,,,,
c22a3949-2763-4da4-96f7-0ec0c1d24bdb,c22a3949-2763-4da4-96f7-0ec0c1d24bdb,,,,Alternate,,,,,Collingwood Street,,,,,,,,,,,,
c4857b04-644d-4e5a-af40-6c8fe467209a,c4857b04-644d-4e5a-af40-6c8fe467209a,,,,Alternate,,,,,Laurence Pountney Lane,,,,,,,,,,,,
c4da3881-70dd-40c7-a132-9e5c78de3092,c4da3881-70dd-40c7-a132-9e5c78de3092,,,,Alternate,,,,3-3A,New Inn Broadway,,,,,,,,,,,,
c8d16bd0-9248-458f-bfde-3ce2cf407d24,c8d16bd0-9248-458f-bfde-3ce2cf407d24,,,,Alternate,,,,,Watling Street,,,,,,,,,,,,
cd516b77-68e6-4766-8894-829da02a0e40,cd516b77-68e6-4766-8894-829da02a0e40,,,,Alternate,,,,21,Lime Street,,,,,,,,,,,,
ce3e0c45-027c-48f7-863e-5161ef5d3114,ce3e0c45-027c-48f7-863e-5161ef5d3114,,,,Alternate,,,,3-3A,New Inn Broadway,,,,,,,,,,,,
d181e03e-5573-4cc5-9256-ba342ddba416,d181e03e-5573-4cc5-9256-ba342ddba416,Tower Hamlets,Borough,Current,,,,,,,,,,,,,,,,,,
d32aa10b-318b-400d-acde-f336cfd46b6b,d32aa10b-318b-400d-acde-f336cfd46b6b,,,,Alternate,,,,1-9,Ludgate Hill,,,,,,,,,,,,
da8938fe-0dff-459f-9b9b-76e22122777e,da8938fe-0dff-459f-9b9b-76e22122777e,,,,Alternate,,,,"3, 9",Diadem Court,,,,,,,,,,,,
dd317cc2-72c3-47e5-a134-69dfe4ab7f45,dd317cc2-72c3-47e5-a134-69dfe4ab7f45,,,,Alternate,,,,7,Appletree Yard,,,,,,,,,,,,
dd6a802c-7923-4a0c-b354-2bd5d25ef877,dd6a802c-7923-4a0c-b354-2bd5d25ef877,,,,Alternate,,,,23,Moorgate,,,,,,,,,,,,
dfc6f599-910d-4cb2-9c48-d9010f67adb3,dfc6f599-910d-4cb2-9c48-d9010f67adb3,Harrow,Borough,Current,,,,,,,,,,,,,,,,,,
e03cf3de-34ba-4eec-8655-914f68da9967,e03cf3de-34ba-4eec-8655-914f68da9967,,,,Alternate,,,,,Great Guildford Street,,,,,,,,,,,,
e0410084-96d8-4cb1-8708-668dbc3cbbc6,e0410084-96d8-4cb1-8708-668dbc3cbbc6,,,,Alternate,,,,20,Buckle Street,,,,,,,,,,,,
e1b8c07f-e421-419c-908b-426fa36f20ea,e1b8c07f-e421-419c-908b-426fa36f20ea,,,,Alternate,,,,31-35,Fenchurch Street,,,,,,,,,,,,
e1b9364e-0294-4dd6-9b1d-17982faf1191,e1b9364e-0294-4dd6-9b1d-17982faf1191,,,,Alternate,,,,,Weaver's Lane,,,,,,,,,,,,
e22ae127-b5a8-415a-bb0a-0dad29be67b3,e22ae127-b5a8-415a-bb0a-0dad29be67b3,,,,Alternate,,,,2-10,Curzon Place,,,,,,,,,,,,
e27984da-ad12-4fa7-8e25-73f3f054bbe6,e27984da-ad12-4fa7-8e25-73f3f054bbe6,,,,Alternate,,,,,Milford Lane,,,,,,,,,,,,
e279be9a-3f86-43ed-8f41-894de502a687,e279be9a-3f86-43ed-8f41-894de502a687,,,,Alternate,,,,8-10,Telegraph Street,,,,,,,,,,,,
e48427d5-6dc0-4ab0-9bca-af8654d621c0,e48427d5-6dc0-4ab0-9bca-af8654d621c0,,,,Alternate,,,,"12, 14",Burleigh Street,,,,,,,,,,,,
e4a1490b-ec48-48d6-9073-7d2f221be573,e4a1490b-ec48-48d6-9073-7d2f221be573,,,,Alternate,,,,,Rose Alley,,,,,,,,,,,,
e4ac1329-97f0-4219-8e3c-aba65bab58bb,e4ac1329-97f0-4219-8e3c-aba65bab58bb,,,,Alternate,,,,,Nelson Road,,,,,,,,,,,,
e538fb03-d9f0-4735-9ada-d06ffef536d5,e538fb03-d9f0-4735-9ada-d06ffef536d5,,,,Alternate,,,,,Bermondsey Street,,,,,,,,,,,,
e5541539-3599-4755-86ae-f1aecd6c0ea6,e5541539-3599-4755-86ae-f1aecd6c0ea6,,,,Alternate,,,,160-164,Gray's Inn Road,,,,,,,,,,,,
e56e3bcf-e244-4edd-bc09-d7ecc655ff9a,e56e3bcf-e244-4edd-bc09-d7ecc655ff9a,Harrow,Borough,Current,,,,,,,,,,,,,,,,,,
e660832a-24d5-47c7-be6b-16d9ca92bf0f,e660832a-24d5-47c7-be6b-16d9ca92bf0f,,,,Alternate,,,,,High Street,,,,,,,,,,,,
e6787cd8-f86c-44f7-b5d8-386f276f2e19,e6787cd8-f86c-44f7-b5d8-386f276f2e19,,,,Alternate,,,,46,Fish Hill Street,,,,,,,,,,,,
e9266273-9b14-4b69-88c2-436e78158325,e9266273-9b14-4b69-88c2-436e78158325,Harrow,Borough,Current,,,,,,,,,,,,,,,,,,
ec80273c-6736-44e2-8053-027c7876b2e4,ec80273c-6736-44e2-8053-027c7876b2e4,,,,Alternate,,,,8-10,Telegraph Street,,,,,,,,,,,,
ed5ff285-e29b-4650-a07b-48b28169d61e,ed5ff285-e29b-4650-a07b-48b28169d61e,,,,Alternate,,,,29,Smithfield Street,,,,,,,,,,,,
f0ac8e94-cbd2-41bf-b333-4f9a9f61d07a,f0ac8e94-cbd2-41bf-b333-4f9a9f61d07a,,,,Alternate,,,,13,Sherbourne Lane,,,,,,,,,,,,
f10007b0-7be7-47ac-b16e-a2d7bb02c278,f10007b0-7be7-47ac-b16e-a2d7bb02c278,Newham,Borough,Current,,,,,,,,,,,,,,,,,,
f13b20f4-1168-48d8-bcf2-f672581b4e38,f13b20f4-1168-48d8-bcf2-f672581b4e38,,,,Alternate,,,,54-55,Farringdon Street,,,,,,,,,,,,
f2d3c68a-896d-41d3-a38c-93d033aea68b,f2d3c68a-896d-41d3-a38c-93d033aea68b,,,,Alternate,,,,19-28,Bury Court,,,,,,,,,,,,
f4f6c50a-1b44-4313-a208-16a6c0d350d1,f4f6c50a-1b44-4313-a208-16a6c0d350d1,Harrow,Borough,Current,,,,,,,,,,,,,,,,,,
f6e5d154-ad12-413a-8f36-034e46629846,f6e5d154-ad12-413a-8f36-034e46629846,,,,Alternate,,,,6-8a,Spray Street,,,,,,,,,,,,
f91ad918-34c8-4fec-9f90-bc83f37ffafa,f91ad918-34c8-4fec-9f90-bc83f37ffafa,,,,Alternate,,,,,Commercial Street,,,,,,,,,,,,
facda435-1352-4c93-a581-062fdc3bcf78,facda435-1352-4c93-a581-062fdc3bcf78,,,,Alternate,,,,,Charterhouse Street,,,,,,,,,,,,
fbc62539-432b-4cc7-9148-0eb29aa845a4,fbc62539-432b-4cc7-9148-0eb29aa845a4,,,,Alternate,,,,29-37,Fleet Lane,,,,,,,,,,,,
fc1599a5-adbc-4f85-bcaf-4a2e3af3148b,fc1599a5-adbc-4f85-bcaf-4a2e3af3148b,,,,Alternate,,,,23-39,Eastcheap,,,,,,,,,,,,
fd023a5b-9e8c-4061-8d4e-94fc4f97cf64,fd023a5b-9e8c-4061-8d4e-94fc4f97cf64,,,,Alternate,,,,,Millbank,,,,,,,,,,,,
ffe447d3-ef55-4820-819f-2336e3a572b7,ffe447d3-ef55-4820-819f-2336e3a572b7,,,,Alternate,,,,,St Thomas Street,,,,,,,,,,,,
