ResourceID,Legacy ID,Full Address,Building Name,Building Number,Street,Locality,Town or City,Postcode,Address Status,Address Currency,Area Name,Area Type,Area Currency Type,Reference Number,Reference Number Type,Location Description,Name,Name Use Type
95ef4a85-9e03-8fe5-357c-f255b8719821,DALO04656,"117   Chipstead Valley Road, Coulsdon London CR5 3BP",,117,  Chipstead Valley Road,Coulsdon,London,CR5 3BP,Primary,Current,Croydon,Borough,Current,16/02803/P,External Reference,,"117 Chipstead Valley Road, Coulsdon, CR5 3BP",Primary
95f5ed82-66c3-7b84-9a22-8c7cf5fe95be,DALO06198,"221   Burdett Road, London E3 4AR",,221,  Burdett Road,,London,E3 4AR,Primary,Current,Tower Hamlets,Borough,Current,PA/15/02045,External Reference,,221 Burdett Road,Primary
95f6e8f1-8390-7c3f-6c5d-8a245a0d0762,DALO03509,"4   HIGH COOMBE PLACE, Kingston upon Thames London KT2 7HH",,4,  High Coombe Place,Kingston upon Thames,London,KT2 7HH,Primary,Current,Kingston upon Thames,Borough,Current,1615293,External Reference,,4 HIGH COOMBE PLACE KINGSTON UPON THAMES KT2 7HH,Primary
95f72d58-9d0c-a561-0a03-fca7b88c626a,DALO02690,"20   Horn Lane, Greenwich London SE10 0RT",,20,  Horn Lane,Greenwich,London,SE10 0RT,Primary,Current,Greenwich,Borough,Current,16/1527/F,External Reference,"Land to the North of SeeWoo, 20 Horn Lane, Greenwich, SE10","Land to the North of SeeWoo, 20 Horn Lane, Greenwich, SE10 0RT",Primary
95f7f65b-20f9-362c-0d1d-0e24c34803d9,DALO01221,"23   West Heath Road, London NW3 7UU",Sarum Chase,23,  West Heath Road,,London,NW3 7UU,Primary,Current,Camden,Borough,Current,,,,"Sarum Chase, 23 West Heath Road, London NW3 7UU",Alternative
95fce1de-292e-1aa4-5432-eedf30512afd,DALO00213,"Samal House, Barking, London IG11 8PU",Samal House,,,Barking,London,IG11 8PU,Primary,Current,Barking and Dagenham,Borough,Current,12/00501/FUL,External Reference,,Samal House,Primary
95fcffee-874f-3a00-5b01-4ebeb3fc4f63,DALO04993,"Lansdowne School, London SW9 9QL",Lansdowne School,,,,London,SW9 9QL,Primary,Current,Lambeth,Borough,Current,15/00907/FUL,External Reference,"Lansdowne School, Argyll Close",Lansdowne School Argyll Close London Lambeth SW9 9QL,Primary
95fd1cff-3618-64ac-1f7a-ed980fd158cc,DALO02948,"Ancaster House, Richmond, London TW10 6RN",Ancaster House,,,Richmond,London,TW10 6RN,Primary,Current,Richmond upon Thames,Borough,Current,14/3662/FUL,External Reference,Ancaster House Richmond Hill Richmond ,Ancaster House Richmond Hill Richmond TW10 6RN,Primary
95fff2e4-1f26-4485-1062-91323d3b66c3,DALO00601,"46   Queen Elizabeths Walk, Wallington London SM6 8JF",,46,  Queen Elizabeths Walk,Wallington,London,SM6 8JF,Primary,Current,Sutton,Borough,Current,DM2018/00982,External Reference,,46 Queen Elizabeths Walk Wallington SM6 8JF,Primary
9612a1e3-25b6-7606-372a-c625c60c45f5,DALO01511,"29   Cosway Street, London NW1 6TH",Marylebone Institute School House,29,  Cosway Street,,London,NW1 6TH,Primary,Current,City of Westminster,Borough,Current, 17/11404/COFUL,External Reference,,Marylebone Institute School House 29 Cosway Street London NW1 6TH,Primary
96316967-8072-8f60-4fa2-47c299a7157b,DALO01549,"31  Aldborough Road South, Seven Kings London IG3 8HW",,31, Aldborough Road South,Seven Kings,London,IG3 8HW,Primary,Current,Redbridge,Borough,Current,5756/17,External Reference,,"31, Aldborough Road South, Seven Kings, Ilford, IG3 8HW",Primary
96374235-304c-83a7-6dc9-fb05e97f7048,DALO02593,"2A   Claughton Road, Plaistow London E13 9PN",,2A,  Claughton Road,Plaistow,London,E13 9PN,Primary,Current,Newham,Borough,Current,16/00337/FUL,External Reference,"Springboard House , 2A Claughton Road And Nos. 744, 746 And 748 Barking Road, London, ","Springboard House , 2A Claughton Road And Nos. 744, 746 And 748 Barking Road",Alternative
96406c16-62c7-8524-3ee7-6764008a15bc,DALO03046,"10   Manbrough Avenue, East Ham London E6 6HZ",,10,  Manbrough Avenue,East Ham,London,E6 6HZ,Primary,Current,Newham,Borough,Current,17/00780/HH,External Reference,,"10 Manbrough Avenue, East Ham, London, E6 6HZ",Primary
9642dad0-2bcb-6f98-693a-147bb5995359,DALO05430,"22   Hilda Road, East Ham London E6 1DB",,22,  Hilda Road,East Ham,London,E6 1DB,Primary,Current,Newham,Borough,Current,15/03640/HH,External Reference,,22 Hilda Road,Primary
964514cb-381a-815d-1fc7-6d57dd1c76dd,DALO00733,"28   Chesham Road, Kingston upon Thames London KT1 3AQ",,28,  Chesham Road,Kingston upon Thames,London,KT1 3AQ,Primary,Current,Kingston upon Thames,Borough,Current,1812380,External Reference,,"28 Chesham Road, Kingston upon Thames, KT1 3AQ",Primary
964ba769-1206-17d4-983f-e58df9d95ebe,DALO04095,"8   Freshwell Avenue, Chadwell Heath London RM6 5DT",,8,  Freshwell Avenue,Chadwell Heath,London,RM6 5DT,Primary,Current,Redbridge,Borough,Current,4134/16,External Reference,,"8, Freshwell Avenue",Primary
965b992c-3a87-85e7-78e8-4565581c74e6,DALO03518,"Holt Court 26   Horseferry Place, Greenwich London SE10",Holt Court,26,  Horseferry Place,Greenwich,London,SE10,Primary,Current,Greenwich,Borough,Current,14/1775/F,External Reference,"Holt Court, 26 Horseferry Place","Holt Court, 26 Horseferry Place, Greenwich, SE10",Primary
965eee96-9012-7ef8-59a8-dee184dd2efb,DALO03085,"263   Sprowston Mews, Forest Gate London E7 9AE",,263,  Sprowston Mews,Forest Gate,London,E7 9AE,Primary,Current,Newham,Borough,Current,17/00278/FUL,External Reference,,"263 Sprowston Mews, Forest Gate, London, E7 9AE",Primary
96703394-33af-182d-0c4d-b71209da7c4d,DALO02610,"402-404   Roding Lane South, Woodford Green London IG8 8EY",,402-404,  Roding Lane South,Woodford Green,London,IG8 8EY,Primary,Current,Redbridge,Borough,Current,1149/13,External Reference,"Development Site At 402 To 404, Roding Lane South, Woodford Green","402-404, Roding Lane South, Woodford Green, IG8 8EY",Primary
968106bf-0aa1-a252-9e6f-1d420e560b51,DALO00865,"133   Upper Street, London N1 1QP",,133,  Upper Street,,London,N1 1QP,Primary,Current,Islington,Borough,Current,P2014/2084/AOD,External Reference,"Royal Mail Sorting Office, 5-6, Almeida Street and 128 & 130 Upper Street, Islington,,London, N1,","Royal Mail Sorting Office,  Almeida Street & Upper Street, Islington",Alternative
96819e96-7e5e-71bf-0bda-d2fd34ff103a,DALO01388,"Homefield House 57   Homefield Road, Coulsdon London CR5 1ET",Homefield House,57,  Homefield Road,Coulsdon,London,CR5 1ET,Primary,Current,Croydon,Borough,Current,pre-application,External Reference,"Homefield House and Rees House, Morland Road, Coulsdon",Homefield House 57 Homefield Road Coulsdon CR5 1ET,Primary
96e91b4c-7f16-7c47-3747-6bd0539e9598,DALO01153,"152   KINGSTON HILL, Kingston upon Thames London KT2 7JZ",,152,  KINGSTON HILL,Kingston upon Thames,London,KT2 7JZ,Primary,Current,Kingston upon Thames,Borough,Current,1814083,External Reference,,"152 KINGSTON HILL, KINGSTON UPON THAMES, KT2 7JZ",Primary
96ec9499-817b-5a20-8ad7-76be5cd00290,DALO00496,"382    London ROAD, Isleworth London TW7 5AJ",,382,   LONDON ROAD,Isleworth,London,TW7 5AJ,Primary,Current,Hounslow,Borough,Current,P/2018/1810,External Reference,, 382 London ROAD ISLEWORTH TW7 5AJ,Primary
970eca50-1a3f-71c4-7d43-763087a9992e,DALO05478,"245-247  High Street North, Manor Park London E12 6SJ",,245-247, High Street North,Manor Park,London,E12 6SJ,Primary,Current,Newham,Borough,Current,14/00880/ADV,External Reference,,245-247 High Street North,Primary
97266619-169d-3c30-055b-18a514cf1b60,DALO05268,"8   Burlington Close , Beckton London E6 5RX",,8,  Burlington Close ,Beckton,London,E6 5RX,Primary,Current,Newham,Borough,Current,16/00324/HH,External Reference,,8 Burlington Close,Primary
9737f483-9208-03ec-2aff-4535d0013a71,DALO04061,"31   Selsdon Road, South Croydon London CR2 6PY",,31,  Selsdon Road,South Croydon,London,CR2 6PY,Primary,Current,Croydon,Borough,Current,16/04703/HSE,External Reference,,31 Selsdon Road South Croydon CR2 6PY,Primary
9750835e-4730-9a0a-08fb-5b020ad62688,DALO00997,"Meadows, Sutton, London SM1 1JY",Meadows,,,Sutton,London,SM1 1JY,Primary,Current,Sutton,Borough,Current,13/68373,External Reference,"Former Meadows Plumbing, adj. to 2 Greenford Road",Meadows Plumbing Greenford Road Sutton SM1 1JY,Primary
97556767-7bd0-43f0-6904-6e36d2723d21,DALO01168,"Greencoat House 183   Clarence Street, Kingston upon Thames London KT1 1QT",Greencoat House,183,  Clarence Street,Kingston upon Thames,London,KT1 1QT,Primary,Current,Kingston upon Thames,Borough,Current,1812118,External Reference,,Greencoat House 183 Clarence Street Kingston Upon Thames KT1 1QT,Primary
9778236a-1c93-2b61-6bc2-b7d251bc5cc1,DALO04012,"38   Aldworth Road, Stratford London E15 4DL",,38,  Aldworth Road,Stratford,London,E15 4DL,Primary,Current,Newham,Borough,Current,16/02233/HH,External Reference,,38 Aldworth Road,Primary
97833537-9f56-423c-0cef-7080771a97df,DALO05261,"66   Fairfield Street , London SW18 1DY",,66,  Fairfield Street ,,London,SW18 1DY,Primary,Current,Wandsworth,Borough,Current,2016/0326,External Reference,,66 Fairfield Street SW18 1DY,Primary
9786c680-6bc1-3222-3eb4-cb16b1bf275e,DALO00314,"20   The Ridge Way, South Croydon London CR2 0LF",,20,  The Ridge Way,South Croydon,London,CR2 0LF,Primary,Current,Croydon,Borough,Current,12/02740/P,External Reference,,"20 The Ridge Way, South Croydon, CR2 0LF",Primary
978cf0c1-52c5-72b0-9836-4a8de1fa0abd,DALO01733,"56A   Bridge Street, Pinner London HA5 3JF",,56A,  Bridge Street,Pinner,London,HA5 3JF,Primary,Current,Harrow,Borough,Current,P/4665/17,External Reference,,"56A Bridge Street, Pinner, HA5 3JF",Primary
9798d320-2934-a45e-3c0c-66fa28b5681b,DALO04802,"165   Sixth Avenue, Manor Park London E12 5PT",,165,  Sixth Avenue,Manor Park,London,E12 5PT,Primary,Current,Newham,Borough,Current,16/01255/FUL,External Reference,,"Ground Floor, 165 Sixth Avenue",Primary
97a1c511-2af6-1e3e-13b4-e7bb011229f7,DALO03463,"Georgian House 3   Elms Lane, Wembley London HA0 2NU",Georgian House,3,  Elms Lane,Wembley,London,HA0 2NU,Primary,Current,Brent,Borough,Current,16/4606,External Reference,,"3 GEORGIAN HOUSE, Elms Lane, Wembley, HA0 2NU",Primary
97a4f4e4-6958-68a2-2939-acfff8cd03ac,DALO03153,"11-13   Thames Street, Kingston upon Thames London KT1 1PH",,11-13,  Thames Street,Kingston upon Thames,London,KT1 1PH,Primary,Current,Kingston upon Thames,Borough,Current,17/12088 & 17/12089,External Reference,,"11-13 Thames Street, Kingston upon Thames, KT1 1PH",Primary
97a585d1-7484-21c9-0b09-bb15c35166b2,DALO05081,"309  Chase Road, London N14 6JS",Newby House,309, Chase Road,,London,N14 6JS,Primary,Current,Enfield,Borough,Current,P14-00178PRJ,External Reference,,"Newby House, 309 Chase Road",Primary
97fc30c2-929f-3c9b-65ac-800663f593fb,DALO03578,"340A   Clapham Road, London SW9 9AJ",,340A,  Clapham Road,,London,SW9 9AJ,Primary,Current,Lambeth,Borough,Current,13/03248/FUL (13/03244/FUL),External Reference,330-340 Clapham Road And 19 Jeffreys Road London SW4,"340A Clapham Road, London, SW9 9AJ",Primary
980f7b5e-6f61-509c-6d66-1e66f0b9a65e,DALO03982,"1   Bear Street, London WC2H 7AR",,1,  Bear Street,,London,WC2H 7AR,Primary,Current,City of Westminster,Borough,Current,16/08454/FULL,External Reference,,1 Bear Street London WC2H 7AR,Primary
981eb745-79d7-7e64-8746-793be0213a9d,DALO06163,"14   Blenheim Gardens, South Croydon London CR2 9AA",,14,  Blenheim Gardens,South Croydon,London,CR2 9AA,Primary,Current,Croydon,Borough,Current,14/04254/P,External Reference,,14 Blenheim Gardens,Primary
981f16e3-886e-9ab6-a12c-56da73d61f2f,DALO01225,"1   Siemens Brothers Way, London E16 1GB",The Crystal,1,  Siemens Brothers Way,,London,E16 1GB,Primary,Current,Newham,Borough,Current,14/01192/FUL,External Reference,Land West Of Royal Victoria Dock Tidal Basin Road Silvertown London,"Development Site, Siemens Brothers Way, London",Primary
982eeeed-9991-4f56-7160-17a5adbe365e,DALO03705,"Empress State Building, London SW6 1TR",Empress State Building,,,,London,SW6 1TR,Primary,Current,Hammersmith and Fulham,Borough,Current,2013/05175/FUL,External Reference,"Earls Court 2 Exhibition Centre, Lillie Bridge Rail Depot, West Kensington And Gibbs Green Housing Estates And Adjoining Land",Empress State Building,Alternative
98578a50-0f71-7dd8-6277-8824b40e854d,DALO00462,"Great Ormond Street Hospital for Sick Children, London WC1N 3JH",Great Ormond Street Hospital for Sick Children,,,,London,WC1N 3JH,Primary,Current,Camden,Borough,Current,N/A,External Reference,Great Ormond Street Hospital,Great Ormond Street Children's Hospital Great Ormond Street London WC1N 3JN,Primary
985f28ec-33d3-08b2-44ad-9d0f232b3f3f,DALO06017,"14-16   Putney High Street , London SW15 1SL",,14-16,  Putney High Street ,,London,SW15 1SL,Primary,Current,Wandsworth,Borough,Current,2015/3688,External Reference,,14-16 Putney High Street,Primary
98714c8c-92df-24ac-5c72-87e62ee13b7d,DALO02715,"381   Cockfosters Road, Barnet London EN4 0JS",,381,  Cockfosters Road,Barnet,London,EN4 0JS,Primary,Current,Enfield,Borough,Current,P14-02203PLA,External Reference,,381 Cockfosters Road Barnet EN4 0JS,Primary
987464d6-512f-05f3-973a-00dfbcab5862,DALO00312,"New Willow House 210   Plaistow Road, Plaistow London E13 0AL",New Willow House,210,  Plaistow Road,Plaistow,London,E13 0AL,Primary,Current,Newham,Borough,Current,12/01753/FUL,External Reference,"210 Plaistow Road, London",New Willow House 210 Plaistow Road Plaistow London E13 0AL,Primary
9875eb4c-83a4-918a-2024-cd7d24927bf6,DALO04674,"187   Lewisham High Street, London SE13 6AA",,187,  Lewisham High Street,,London,SE13 6AA,Primary,Current,Lewisham,Borough,Current,DC/16/095553,External Reference,,187 LEWISHAM High Street,Primary
9881cbcb-455b-3a78-466e-77442419593f,DALO02329,"35 - 87  New Road, Rainham London RM13 8ET",,35 - 87, New Road,Rainham,London,RM13 8ET,Primary,Current,Havering,Borough,Current,P0348.17,External Reference,"49-87 New Road & Able House, Askwith Road, Rainham,",Nos. 35 - 87 (inclusive) New Road RAINHAM RM13 8ET,Alternative
989c5313-2f99-1a48-703f-6b7a19424b76,DALO00655,"11 - 13  Upton Lane, Forest Gate London E7 9PA",,11 - 13, Upton Lane,Forest Gate,London,E7 9PA,Primary,Current,Newham,Borough,Current,17/02609/FUL,External Reference,,"11 - 13 Upton Lane, Forest Gate, London, E7 9PA,",Alternative
98a32571-08c5-2f6a-573d-4789a6725b24,DALO05425,"4   Stile Hall Parade, Chiswick London W4 3AG",,4,  Stile Hall Parade,Chiswick,London,W4 3AG,Primary,Current,Hounslow,Borough,Current,P/2015/5551,External Reference,,4 STILE HALL PARADE Chiswick London W4 3AG,Primary
98a65ccd-33b7-823a-45a4-b560612d6110,DALO03933,"323   Romford Road, Forest Gate London E7 9HA",,323,  Romford Road,Forest Gate,London,E7 9HA,Primary,Current,Newham,Borough,Current,16/02218/FUL,External Reference,,323 Romford Road Forest Gate London E7 9HA,Primary
98a9a360-7b3e-1af3-89fa-5e56c16400c9,DALO02212,"110   Canbury Park Road, Kingston upon Thames London KT2 6JZ",,110,  Canbury Park Road,Kingston upon Thames,London,KT2 6JZ,Primary,Current,Kingston upon Thames,Borough,Current,17/12860,External Reference,,"110 Canbury Park Road, Kingston upon Thames , KT2 6JZ",Primary
98b19003-1f87-2eeb-9e79-b8374bca8c9b,DALO02526,"449   Purley Way, Croydon London CR0 4RG",,449,  Purley Way,Croydon,London,CR0 4RG,Primary,Current,Croydon,Borough,Current,13/01266/P,External Reference,"Land comprising the former Propeller Public House, Waylands Day Centre and Red Gates School and Waddon Infants School, CROYDON, ","Land comprising the former Propeller Public House, Waylands Day Centre and Red Gates School and Waddon Infants School, CROYDON, CR0 0PA",Primary
98d0f661-0a93-05cd-6f8b-f47f40013ae6,DALO01672,"10   Eden Street, Kingston upon Thames London KT1 1BB",,10,  Eden Street,Kingston upon Thames,London,KT1 1BB,Primary,Current,Kingston upon Thames,Borough,Current,1713042,External Reference,,"10 Eden Street, Kingston Upon Thames, KT1 1BB",Primary
98e6b4c0-9740-3003-9cda-8cd8ceb1a0b0,DALO05757,"21   Church Street , London EN2 6AF",,21,  Church Street ,,London,EN2 6AF,Primary,Current,Enfield,Borough,Current,15/04807/ADV,External Reference,,21 Church Street,Primary
98fd9882-78bf-92fe-7029-2c839caf4bf6,DALO05911,"Goals Soccer Centre, Surbiton, London KT5 9NT",Goals Soccer Centre,,,Surbiton,London,KT5 9NT,Primary,Current,Kingston upon Thames,Borough,Current,15/16592,External Reference,,"GOALS SOCCER CENTRE, KINGSTON ROAD, SURBITON, KT5 9NT",Primary
98fdb811-a0f1-069c-38c6-266e397e91e6,DALO02748,"6   Church Terrace, London NW4 4JU",,6,  Church Terrace,,London,NW4 4JU,Primary,Current,Barnet,Borough,Current,17/2645/FUL,External Reference,,6 Church Terrace London NW4 4JU,Primary
98fec468-37bb-a2df-88f4-2e9ee2e57a48,DALO03347,"Croham Hurst Place 17   Wisborough Road, South Croydon London CR2 0DR",Croham Hurst Place,17,  Wisborough Road,South Croydon,London,CR2 0DR,Primary,Current,Croydon,Borough,Current,15/05287/P,External Reference,,Croham Hurst Place 17 Wisborough Road South Croydon CR2 0DR,Primary
9917f3e6-3566-6fb8-4df4-d7ba3a9e8c9d,DALO03175,"The Red Lion 259   High Street, St Mary Cray London BR5 4AR",The Red Lion,259,  High Street,St Mary Cray,London,BR5 4AR,Primary,Current,Bromley,Borough,Current,16/03718/FULL1,External Reference,,The Red Lion 259 High Street St Mary Cray Orpington BR5 4AR,Primary
992415be-1d4a-5d7d-9d9f-2a64ec46406a,DALO00788,"70-88   Oxford Street, London W1D 1BS",,70-88,  Oxford Street,,London,W1D 1BS,Primary,Current,City of Westminster,Borough,Current,17/09219/FULL,External Reference,,70-88 Oxford Street London W1D 1BS,Primary
9925fab2-8434-06a1-4f83-57c902311a54,DALO00762,"84A  Crayford Way, Crayford London DA1 4LQ",,84A, Crayford Way,Crayford,London,DA1 4LQ,Primary,Current,Bexley,Borough,Current,17/02472/FUL,External Reference,84A Crayford Way Crayford Dartford,84A Crayford Way Crayford Dartford Kent DA1 4LQ,Primary
99520f32-5aa0-5361-44a4-1a76cab539e0,DALO03555,"48   Henry Addlington Close , Beckton London E6 6NB",,48,  Henry Addlington Close ,Beckton,London,E6 6NB,Primary,Current,Newham,Borough,Current,16/02643/HH,External Reference,,"48 Henry Addlington Close, Beckton, London, E6 6NB",Primary
99615bc9-46dc-4da3-934a-18b9995090ab,DALO03400,"207   Romford Road, Forest Gate London E7 9HL",,207,  Romford Road,Forest Gate,London,E7 9HL,Primary,Current,Newham,Borough,Current,16/03448/FUL,External Reference,,207 Romford Road Forest Gate London E7 9HL,Primary
99684cd3-50d4-a516-82bc-45627848524e,DALO00767,"73-77   Commercial Road, London E1 1RD",,73-77,  Commercial Road,,London,E1 1RD,Primary,Current,Tower Hamlets,Borough,Current,PA/17/00734,External Reference,,"73 -77 Commercial Road, London, E1 1RD",Primary
997e2039-0d8e-72f0-2231-790247d123fe,DALO03256,"65   Mill Street, Kingston upon Thames London KT1 2RG",,65,  Mill Street,Kingston upon Thames,London,KT1 2RG,Primary,Current,Kingston upon Thames,Borough,Current,1712078,External Reference,,65 Mill Street Kingston Upon Thames KT1 2RG,Primary
998411d7-4c90-5fd1-30d4-e5614f165d34,DALO04478,"748   High Road, London N17 0AP",Tottenham Hotspur Stadium,748,  High Road,,London,N17 0AP,Primary,Current,Haringey,Borough,Current,HGY/2015/0964,External Reference,,Tottenham Hotspur Football Club,Primary
9993949c-7929-5122-3885-3ed42669923e,DALO05224,"6   Simmons Lane, Chingford London E4 6JH",,6,  Simmons Lane,Chingford,London,E4 6JH,Primary,Current,Waltham Forest,Borough,Current,153578,External Reference,,6 Simmons Lane,Primary
9998e714-6f7b-779b-338f-e6bd6456391c,DALO02949,"2   Chesnut Road , London N17 9EN",,2,  Chesnut Road ,,London,N17 9EN,Primary,Current,Haringey,Borough,Current,HGY/2015/1098,External Reference,,2 Chesnut RoadN17 9EN,Primary
99a697c4-70d5-05f2-9aae-8345f69379e0,DALO02647,"98   Ingelow Road , London SW8 3PF",,98,  Ingelow Road ,,London,SW8 3PF,Primary,Current,Wandsworth,Borough,Current,2017/2909,External Reference,,98 Ingelow Road SW8 3PF,Primary
99acf1ff-1c8a-9fe6-7457-a0efe7fa0e49,DALO02296,"180-214   Upper Tooting Road , London SW17 7ER",,180-214,  Upper Tooting Road ,,London,SW17 7ER,Primary,Current,Wandsworth,Borough,Current,Dec-83,External Reference,180 - 214 Upper Tooting Road,180-214 Upper Tooting Road SW17 7ER,Primary
99b3a2c3-a2e0-5b5a-45ee-553935e23b6e,DALO05801,"304-312   High Street, London E15 1AJ",,304-312,  High Street,,London,E15 1AJ,Primary,Current,Newham,Borough,Current,15/00459/SCOES,External Reference,,304 - 312 High Street,Primary
99cff3d9-0fe2-4259-8eaa-f02ab18f59ef,DALO02770,"52   St Marys Road, Ealing London W5 5EX",,52,  St Marys Road,Ealing,London,W5 5EX,Primary,Current,Ealing,Borough,Current,172227FUL,External Reference,,52 St Marys Road Ealing London W5 5EX,Primary
99d408f5-4bde-2cf1-44d0-f27b42263366,DALO05721,"12   Streatham High Road, London SW16 1DB",St Augustine,12,  Streatham High Road,,London,SW16 1DB,Primary,Current,Lambeth,Borough,Current,15/06049/P3C,External Reference,,12 Streatham High Road London SW16 1DB,Primary
99ea8b55-6ccf-a5f0-a533-2a22f56e390d,DALO04681,"3   Beta Place, London SW4 7QN",Alpha House,3,  Beta Place,,London,SW4 7QN,Primary,Current,Lambeth,Borough,Current,16/03157/LB,External Reference,,3 Alpha House 4 Beta Place London SW4 7QN,Primary
99f11016-2ced-96f3-727e-8cab6d559674,DALO02136,"96a  Riddlesdown Road, London CR8 1DD",,96a, Riddlesdown Road,,London,CR8 1DD,Primary,Current,Croydon,Borough,Current,Pre-app - free-cycle,External Reference,,96A Riddlesdown Road Purley CR8 1DD,Primary
9a029473-59ab-a6d7-7dea-374826e2041c,DALO04793,"126   Victoria Street, London SW1E 5EA",,126,  Victoria Street,,London,SW1E 5EA,Primary,Current,City of Westminster,Borough,Current,16/03977/ADFULL,External Reference,,126 Victoria Street London SW1E 5EA,Primary
9a038aa2-6993-3360-8d37-a43fa77e5cc3,DALO03951,"74  Rivington Street, Hackney London EC2A 3AY",,74, Rivington Street,Hackney,London,EC2A 3AY,Primary,Current,Hackney,Borough,Current,2016/3432,External Reference,,74 Rivington Street,Primary
9a0551f5-84b7-7e55-8409-9d6f8ac5460d,DALO05209,"189   Evering Road, London E5 8AN",,189,  Evering Road,,London,E5 8AN,Primary,Current,Hackney,Borough,Current,2016/0550,External Reference,,189 Evering Road,Primary
9a131958-5ab8-8728-7d37-955bc0de93b6,DALO01918,"Parsons Green Club, London SW6 3DP",Parsons Green Club,,,,London,SW6 3DP,Primary,Current,Hammersmith and Fulham,Borough,Current,2011/04089/FUL,External Reference,Land At Daisy Lane And Site Of Former Parsons Green Club Broomhouse Lane London,"Parsons Green Club, Broomhouse Lane, London SW6 3DP",Alternative
9a1c19b7-7f7b-96b2-8bed-1850e4d058ea,DALO04269,"91-93   Canterbury Road, Croydon London CR0 3HH",,91-93,  Canterbury Road,Croydon,London,CR0 3HH,Primary,Current,Croydon,Borough,Current,15/01589/P,External Reference,,"91-93 Canterbury Road, Croydon, CR0 3HH",Primary
9a25e49e-5b8c-69cf-8ec3-8a0cf43709d3,DALO03003,"2A   INWOOD ROAD, Hounslow London TW3 1XE",,2A,  INWOOD ROAD,Hounslow,London,TW3 1XE,Primary,Current,Hounslow,Borough,Current,P/2017/0832,External Reference,,2A INWOOD ROAD Hounslow TW3 1XE,Primary
9a45537b-851d-6375-2826-311fc3ee9bbf,DALO03867,"22   Lee Terrace, London SE3 9TZ",,22,  Lee Terrace,,London,SE3 9TZ,Primary,Current,Lewisham,Borough,Current,DC/16/098656,External Reference,,22 LEE TERRACE,Primary
9a4bb821-7d65-5562-34db-b84d85167c0d,DALO01391,"23-24  Kensington Square, London W8 5HH",Heythrop College,23-24, Kensington Square,,London,W8 5HH,Primary,Current,Kensington and Chelsea,Borough,Current,PP/18/00329,External Reference,,"Heythrop College, 23-24 Kensington Square, London, W8 5HH",Primary
9a54bc91-38b6-3a15-7bc8-89882c76631c,DALO00246,"128   Sutherland Road, Croydon London CR0 3QJ",,128,  Sutherland Road,Croydon,London,CR0 3QJ,Primary,Current,Croydon,Borough,Current,12/00552/P,External Reference,"Sutherland Chambers, 128 Sutherland Road",128 Sutherland Road,Alternative
9a666969-91f5-2a5e-0cd5-803435e088ee,DALO04882,"Coombe Wood Golf Club,, Kingston upon Thames, London KT2 7NU","Coombe Wood Golf Club,",,,Kingston upon Thames,London,KT2 7NU,Primary,Current,Kingston upon Thames,Borough,Current,1614402,External Reference,,Coombe Wood Golf Club,Primary
9a6ef920-0ca5-7092-1aa3-296e74642e47,DALO03016,"1   Hood Road, Rainham London RM13 8AS",,1,  Hood Road,Rainham,London,RM13 8AS,Primary,Current,Havering,Borough,Current,P0296.17,External Reference,,1 Hood Road RAINHAM RM13 8AS,Primary
9a6fc9a7-5c49-5964-402a-1aa587e91675,DALO02067,"130A   Kingsland High Street, London E8 2NS",,130A,  Kingsland High Street,,London,E8 2NS,Primary,Current,Hackney,Borough,Current,2015/2884,External Reference,,130 Kingsland High Street Hackney London E8 2NS,Primary
9a712a9c-8ae3-4c1e-497f-f8eb52cf4f78,DALO01898,"14   Regents Drive, Woodford Green London IG8 8RZ",,14,  Regents Drive,Woodford Green,London,IG8 8RZ,Primary,Current,Redbridge,Borough,Current,4944/17,External Reference,,"14, Regents Drive, Woodford Green, IG8 8RZ",Primary
9a86d9bb-66c7-3e53-677c-4c957af14022,DALO00883,"1-7   The Piazza, Covent Garden London WC2E 8HB",,1-7,  The Piazza,Covent Garden,London,WC2E 8HB,Primary,Current,City of Westminster,Borough,Current,18/02782/LBC,External Reference,,1-7 The Piazza Covent Garden London WC2E 8HB,Primary
9aa0f21c-572d-8cfc-7681-69d69e397db3,DALO05386,"15   Columbia Road, Plaistow London E13 8EW",,15,  Columbia Road,Plaistow,London,E13 8EW,Primary,Current,Newham,Borough,Current,16/00127/FUL,External Reference,,15 Columbia Road,Primary
9aa1f209-7dc4-8ebb-6a22-ba8cf6287d43,DALO04655,"Adams Industrial Estate, New Malden, London KT3 3SQ",Adams Industrial Estate,,,New Malden,London,KT3 3SQ,Primary,Current,Kingston upon Thames,Borough,Current,16/12458,External Reference,,"ADAMS INDUSTRIAL ESTATE, ST JOHNS ROAD, NEW MALDEN, KT3 3SQ",Primary
9aa2c4ba-239d-8143-8209-4d59d6aa81f7,DALO01821,"54-57  Great Marlborough Street, London W1F 7JX",Fenton House,54-57, Great Marlborough Street,,London,W1F 7JX,Primary,Current,City of Westminster,Borough,Current,,,GREAT MARLBOROUGH STREET,Development Site At 47 Poland Street And 54-57 Great Marlborough Street London,Primary
9aa70974-3f4d-5858-8abe-aaee14d2816c,DALO02238,"40   Station Road, Colliers Wood London SW19 2LP",,40,  Station Road,Colliers Wood,London,SW19 2LP,Primary,Current,Kingston upon Thames,Borough,Current,15/P1156,External Reference,,40 Station Road Colliers Wood London SW19 2LP,Primary
