ResourceID,SourceUID,SourceType,Title Type,Title,Page Numbers,Volume/Number,Journal/Series,Originator,OrigDate,Description Type,Description,Location,PublicationLocation,Publisher
15660a21-ff0b-43ad-9aae-78b6ff548370,,Serial,Title,Post-Medieval Archaeology,,Vol 2,,,1968,,,,Sheffield,The Society for Post-Medieval Archaeology
156bed1a-a5a3-4cbd-919e-668bdc182dd2,,Serial,Title,Journal of the British Archaeological Association,,Vol 31 Pt 2,,,1875,,,,London,British Archaeological Association
15c1bb4a-fb48-44f5-aec8-8ba215190fc3,,Serial,Title,Essex Journal,,Vol,,,,,,,,
15cb6156-143f-40fb-aaa8-eca7499a760e,,Serial,Title,Post-Medieval Archaeology,,Vol 33,,,2000,,,,Sheffield,The Society for Post-Medieval Archaeology
15cbf161-9c19-47e0-91ab-e293c96b38e6,,Serial,Title,The Archaeological Review,,Vol 2,,,,,,,,
164e7b26-9640-4d3a-aabb-6b7fe823bf79,,Serial,Title,Thames Basin Archaeological Observers' Group Newsletter,,No 22,,,,,,,,
16af3b40-5a73-4322-af9c-9c92af01d505,,Serial,Title,Oppositions,,Vol 26,,,,,,,,
16b55a4a-b3b2-42dc-a99f-6fdd9bae454f,,Serial,Title,The Archaeological Review,,Vol 3,,,,,,,,
16ba0871-43e0-4d74-b3f6-7f4df0373fa5,,Serial,Title,Enfield Archaeological Society Bulletin,,No 47,,,,,,,,
16c83eb7-8709-4ff5-8a70-ade679bef307,,Serial,Title,Greater London Industrial Archaeology Society Newsletter,,No 166,,,,,,,,
16d4fe5a-8321-42a6-a00d-3f044ac78c58,,Serial,Title,Council for British Archaeology Research Reports,,No 77,,,1991,,,,London,Council for British Archaeology
16e9ac01-3904-4361-8d73-ba11f5da3ce3,,Serial,Title,Architectural History,,Vol 1,,,,,,,,
16f8e46d-59e2-4436-8995-5cdb78ae9150,,Serial,Title,The Archaeological Mine,,Vol 2,,,,,,,,
16f91a0d-832e-40fb-bd27-1e9ca7b5941d,,Serial,Title,Archaeologia,,Vol 98,,,1961,,,,London,The Society of Antiquaries of London
1712ad19-ca67-4773-9bbb-18d17b7e2b60,,Serial,Title,Britannia,,Vol 19,,,1988,,,,London,Society for the Promotion of Roman Studies
1728416b-2082-4c55-9f35-c9e37bf5cd34,,Serial,Title,Hendon and District Archaeological Society Newsletter,,No 147,,,1983,,,,,Hendon and District Archaeological Society
17415164-5b19-4f6c-9714-7a522e319adc,,Serial,Title,Royal Institute of British Architects Journal,,Vol 18,,,,,,,,
179ca757-1a5f-46f3-8171-d367bc7a43d4,,Serial,Title,The Antiquary,,Vol 39,,,1903,,,,London,Elliot Stock
17f65797-e983-4565-b730-a26aa08b3677,,Serial,Title,Proceedings of the Geologists' Association,,Vol 111,,,200,,,,,
182dc194-e3b1-46ad-8d6d-f865e7863d13,,Serial,Title,Archaeologia,,Vol 71,,,1921,,,,London,The Society of Antiquaries of London
1848a335-1a66-44c4-bc1e-50862880b3cc,,Serial,Title,Journal of Roman Studies,,Vol 21,,,1931,,,,London,The Society for the Promotion of Roman Studies
18520a2e-3b0f-4572-a699-f5f46dfcbf55,,Serial,Title,Journal of the British Archaeological Association,,Ser 2 Vol 33 Pt 1,,,1927,,,,London,British Archaeological Association
189e5746-119c-4443-a094-ae9c742b6a6d,,Serial,Title,Kent Archaeological Review,,No 48,,,1977,,,,Dover,Council for Kentish Archaeology
18a63046-4f73-4d31-8ff6-d00f93cdd7b5,,Serial,Title,Essex Archaeology and History,,Ser 3 Vol 24,,,1993,,,,Colchester,The Essex Society for Archaeology and History
18cd628c-9456-4b29-9ff0-5db9ea7cf9ee,,Serial,Title,Archaeologia Cambriensis,,Vol 21,,,,,,,,
18d913b9-fbf5-4c11-8b65-d159e8385b17,,Serial,Title,Hendon and District Archaeological Society Newsletter,,No 157,,,1974,,,,,Hendon and District Archaeological Society
18faa5fb-55d0-4763-997e-51c2daf5b2c4,,Serial,Title,Surrey Archaeological Society Bulletin,,No 33,,,1967,,,,Guildford,Surrey Archaeological Society
190333d3-ac87-46f3-9ec3-7d70478d1399,,Serial,Title,Proceedings of the Society of Antiquaries of London,,Ser 2 Vol 21,,,1907,,,,London,The Society of Antiquaries
1928d488-2f1d-4e24-8824-7663698da077,,Serial,Title,Essex Archaeological Society Transactions,,Ser 2 Vol 8,,,1902,,,,Colchester,Essex Archaeological Society
195c3bf0-9430-4e82-914e-836f47a1af10,,Serial,Title,Home Counties Magazine,,Vol 8,,,,,,,,
19911a9b-c839-41b4-bc42-c2c18ab70869,,Serial,Title,London Archaeologist,,Vol 10 No S1,,,2002,,,,London,London Archaeologist Association
19ab02fe-bc5c-4105-a3fc-ab968795261e,,Serial,Title,Bourne Society Village Histories,,No 5,,,2000,,,,,
19ad8de8-25e9-47b6-96dc-203410a53c23,,Serial,Title,The Archaeological Journal,,Vol 26,,,1869,,,,London,Central Committee of the Royal Archaeological Institute of Great Britain and Ireland
19b2bd38-4f4a-49f1-8c20-5433daa01ebe,,Serial,Title,Wandsworth Historical Society Newsletter,,No 3/1963,,,1963,,,,,
19e18586-44dd-45d4-89ca-e31ea7f2b41b,,Serial,Title,Hackney Society Newsletter,,Vol.1 No.5,,,,,,,,
19edc27b-7811-4719-90d8-b6cb9f60705c,,Serial,Title,International Journal of Nautical Archaeology and Underwater Exploration,,Vol 3 Pt 7,,,1978,,,,,
19f80ef6-949f-4dd3-a7fb-7e4ce6284ba8,,Serial,Title,London Archaeologist,,Vol 3 No 13,,,1979,,,,London,London Archaeologist Association
1a327514-e3fd-48f2-a34f-78db2c1ec28e,,Serial,Title,Croydon Natural History & Scientific Society Proceedings,,Vol 9 Pt 1,,,1920,,,,Croydon,Croydon Natural History and Scientific Society.
1a333cd7-ab87-4af4-9e73-99a9b66a7cc5,,Serial,Title,Britannia,,Vol 25,,,1994,,,,London,Society for the Promotion of Roman Studies
1a3edb4e-096a-492e-aeb1-613f2cc8fa5f,,Serial,Title,Essex Journal,,Vol 9 No 3,,,,,,,,
1a7efa6f-d032-494a-a1c6-66c9a729bc08,,Serial,Title,Journal of Archaeological Science,,Vol 6 No 4,,,,,,,,
1a9c553b-2b73-44f6-8069-79822b458f4d,,Serial,Title,Thames Basin Archaeological Observers' Group Newsletter,,No 17,,,,,,,,
1a9ef43e-dd35-4eed-a2b0-40853318544d,,Serial,Title,Kent Archaeological Review,,No 23,,,1971,,,,Dover,Council for Kentish Archaeology
1aa7c956-217f-4e94-9ea6-b9bd827b1ce0,,Serial,Title,Kent Archaeological Review,,No 71,,,1983,,,,Dover,Council for Kentish Archaeology
1ad592fe-cc58-45d4-ade6-f66aa69ed8ed,,Serial,Title,Proceedings of the Geologists' Association,,Vol 55: 143,,,,,,,,
1aefaf6b-70ff-4aaf-97b6-8816deb9097e,,Serial,Title,Surrey Archaeological Society Bulletin,,No 60,,,1969,,,,Guildford,Surrey Archaeological Society
1b4de9d2-164b-41f2-9c15-9fe44d47829a,,Serial,Title,Garden History,,Vol 5 No 2,,,,,,,,
1b515f12-4f3c-4d8f-a0f2-7fb464a8f3c9,,Serial,Title,Croydon Natural History & Scientific Society Proceedings,,Vol 3,,,,,,,,
1b7254f0-9587-4927-865f-b35c8533dea3,,Serial,Title,International Journal of Nautical Archaeology and Underwater Exploration,,Vol 18 Pt 2,,,1989,,,,,
1b8038e1-a0db-422c-9a95-db67c5f3544e,,Serial,Title,British Numismatic Journal,,Vol 54,,,,,,,,
1bab5262-5b7a-43b4-adbf-ff429bc6c178,,Serial,Title,The Antiquary,,Vol 35,,,1899,,,,London,Elliot Stock
1bc114b9-d76b-40b7-a547-dd9f0b51f66d,,Serial,Title,Archaeologia,,Vol 36,,,1855,,,,London,The Society of Antiquaries of London
1bcb8615-098c-493d-adce-f41e34c2f12c,,Serial,Title,Proceedings of the Geologists' Association,,Vol 14,,,,,,,,
1bffb19a-159f-4e97-b25c-1415efbd0a98,,Serial,Title,Kent Archaeological Review,,No 3,,,1966,,,,Dover,Council for Kentish Archaeology
1c276551-5398-45a2-bec4-682c61a6169a,,Serial,Title,Surrey Archaeological Collections,,Vol 36,,,1925,,,,Guildford,Surrey Archaeological Society
1c287dce-2aa0-4775-89ac-217a00d5d167,,Serial,Title,Bourne Society Bulletin,,No 35,,,,,,,,
1c36e30e-aa1f-4450-b723-0bf7ed790940,,Serial,Title,The Antiquaries Journal,,Vol 41,,,1961,,,,London,Oxford University Press
1c4934c7-d942-449a-8ffc-30f05a2658b3,,Serial,Title,Surrey Archaeological Collections,,Vol 62,,,1965,,,,Guildford,Surrey Archaeological Society
1c7851d6-b9c0-4c48-84af-f680ceffed48,,Serial,Title,Orpington and District Archaeological Society Archives,,Vol 10 No 1,,,,,,,,
1ca7976a-e479-4a53-a033-b36506860bca,,Serial,Title,Enfield Archaeological Society Bulletin,,No 142,,,1996,,,,,
1cb46130-2507-47a5-a3fc-c7c1c6d52bfb,,Serial,Title,The Archaeological Journal,,Vol 87,,,1930,,,,London,Royal Archaeological Institute of Great Britain and Ireland
1cc9bb73-2fc3-44f4-872c-3d0a6d2a213a,,Serial,Title,Post-Medieval Archaeology,,Vol 17,,,1983,,,,Sheffield,The Society for Post-Medieval Archaeology
1cd4f87f-0d3a-4e2e-984f-e2eb4d270086,,Serial,Title,The Archaeological Journal,,Vol 124,,,1967,,,,London,Royal Archaeological Institute
1ce4d9cc-fdea-40ee-b220-0e14dd402b9c,,Serial,Title,Surrey Archaeological Society Bulletin,,No 43,,,1968,,,,Guildford,Surrey Archaeological Society
1cea8ab4-fa2c-43b5-b84f-f84374d2edaa,,Serial,Title,Archaeologia Cantiana,,Vol 88,,,1972,,,,Maidstone,Kent Archaeological Society
1ceb0c87-ee5a-4286-9096-bb88a761abbc,,Serial,Title,Archaeologia,,Vol 66,,,1915,,,,London,The Society of Antiquaries of London
1d0bf231-e3dc-4e94-9031-3aff8a3e8510,,Serial,Title,British Museum Research Publications,,No 1,,,,,,,,
1d542cf9-bba4-4bda-b2e3-c3051aade109,,Serial,Title,Journal of the British Archaeological Association,,Vol 42 Pt 1,,,1886,,,,London,British Archaeological Association
1d697548-f0c8-4b71-b7b7-246c692ee8f2,,Serial,Title,University of London Institute of Archaeology Annual Report,,No 8,,,,,,,,
1d761ae1-00cb-437b-b0e8-89c747546272,,Serial,Title,The Connoisseur,,Vol 126,,,,,,,,
1d7d613f-eaac-403b-b099-7ad1384e254d,,Serial,Title,Proceedings of the Society of Antiquaries of London,,Ser 1 Vol 1 No 12,,,1848,,,,London,The Society of Antiquaries
1d80cd87-0970-4bff-96d6-049a019b9f84,,Serial,Title,The Antiquaries Journal,,Vol 15,,,1935,,,,London,Oxford University Press
1dac2cf0-0c78-4095-97ab-fe0ea594834e,,Serial,Title,Surrey Archaeological Collections,,Vol 1,,,1858,,,,Guildford,Surrey Archaeological Society
1db01c0a-203c-4572-9a59-08acd2131d15,,Serial,Title,Essex Review,,Vol 2,,,1893,,,,Chelmsford,E. Durant & Co.
1e02b33e-f55c-4e73-9aad-302844a00c24,,Serial,Title,Bourne Society Bulletin,,No 89,,,,,,,,
1e2dda0a-31af-411a-a666-f84b6200c6c4,,Serial,Title,Post-Medieval Archaeology,,Vol 34,,,2000,,,,Sheffield,The Society for Post-Medieval Archaeology
1e3b99a5-95e7-461f-91a5-d5f70bf1a6cd,,Serial,Title,Essex Review,,Vol 3,,,1893,,,,Chelmsford,E. Durant & Co.
1e4c3f58-a685-4acc-bd8f-b793b838e79c,,Serial,Title,London Archaeologist,,Vol 5 No 7,,,1986,,,,London,London Archaeologist Association
1e879674-a93b-4ec7-8294-f57a05d30c9c,,Serial,Title,Hendon and District Archaeological Society Newsletter,,No 250,,,1992,,,,,Hendon and District Archaeological Society
1ea7351e-a4f8-4aa7-9eef-fbaa2b74198e,,Serial,Title,London Archaeologist,,Vol 12 No S3,,,2010,,,,London,London Archaeologist Association
1f001699-95d1-48eb-ac11-141dc3f03a5f,,Serial,Title,Enfield Archaeological Society Bulletin,,"Nos 51, 52, 55 & 58",,,,,,,,
1f359374-bee4-4076-a838-8bcc5475debd,,Serial,Title,London and Middlesex Archaeological Society Transactions,,Vol 44,,,1993,,,,London,London and Middlesex Archaeological Society
1f56a0fe-5602-4fc7-8ad1-c4de91cabe8e,,Serial,Title,Industrial Archaeology Review,,Vol 3,,,,,,,,
1f73c022-42be-448c-8805-9797b596a8e5,,Serial,Title,Proceedings of the Prehistoric Society,,Vol 2,,,1936,,,,Cambridge,The Prehistoric Society
1f7d8e2d-b7f8-41b9-9aca-ab513609f235,,Serial,Title,Kingston upon Thames Archaeological Society Newsletter,,No 20,,,,,,,,
1f7fe10d-9d95-43c3-8d94-deb2f26c3f2e,,Serial,Title,Surrey Archaeological Society Bulletin,,No 196,,,1984,,,,Guildford,Surrey Archaeological Society
1fc47267-d417-4a66-8fc6-2443c88962e6,,Serial,Title,Publications of the Surtees Society,,Vol 80,,,,,,,,
1fccb563-fd68-4049-ae76-ddc948b46b1d,,Serial,Title,British Museum Quarterly,,Vol 18 No 1,,,,,,,,
208e5ef7-8673-4295-a606-cf82c79c222b,,Serial,Title,Archaeologia,,Vol 59,,,1904,,,,London,The Society of Antiquaries of London
20a3bcaf-f34d-4724-b2c5-1c66b7b12820,,Serial,Title,The Archaeological Journal,,Vol 114,,,1957,,,,London,Royal Archaeological Institute of Great Britain and Ireland
20d9ae09-243d-4849-87ff-700707c0a39c,,Serial,Title,Croydon Natural History & Scientific Society Proceedings,,Vol 11,,,,,,,,
20e78ef0-27d2-4088-ad86-a6daacca23d1,,Serial,Title,Enfield Archaeological Society Bulletin,,No 71,,,,,,,,
20eec495-e828-4949-8352-00f91c69a305,,Serial,Title,Georgian Group Journal,,Vol 3,,,1993,,,,,
20f01698-db5d-448e-a07d-de2bb5852144,,Serial,Title,Surrey Archaeological Society Bulletin,,No 50,,,1969,,,,Guildford,Surrey Archaeological Society
21055e63-315a-46bd-a1ce-cfd5f4180136,,Serial,Title,London Archaeologist,,Vol 10 No 4,,,2003,,,,London,London Archaeologist Association
2121b94c-cf54-445d-8755-7d1835391a44,,Serial,Title,Archaeologia Cantiana,,Vol 41,,,1929,,,,Maidstone,Kent Archaeological Society
21a902df-47f5-45c5-8f4f-20f6131d3b58,,Serial,Title,Croydon Natural History & Scientific Society Bulletin,,No 41,,,,,,,,
21f86878-7550-460f-8b22-7570a420a7f6,,Serial,Title,Croydon Natural History & Scientific Society Bulletin,,No 47,,,,,,,,
21fe1fdb-5c50-4175-972a-dd8f7b80082d,,Serial,Title,London Archaeologist,,Vol 5 No 1,,,1984,,,,London,London Archaeologist Association
223f9293-491b-4e07-8f18-c17ba03c9881,,Serial,Title,Archaeologia,,Vol 16,,,1812,,,,London,The Society of Antiquaries of London
226cb841-74dd-4b74-b5cf-91c9f60b7283,,Serial,Title,Proceedings of the Geologists' Association,,Vol 25,,,,,,,,
22817902-3689-48a0-ac62-bd87aa0303b8,,Serial,Title,Architectural Review,,Vol 57,,,,,,,,
22a0920b-74d4-45bb-b308-5d98c95e5aea,,Serial,Title,Athene,,Vol 22 No 3,,,,,,,,
22def4bc-d89c-4187-8029-99f3f2522c78,,Serial,Title,Antiquity,,Vol 4,,,,,,,,
230053fb-d7f7-4e50-94dc-d0e22f7fa4e4,,Serial,Title,Journal of the British Archaeological Association,,Ser 2 Vol 34 Pt 1,,,1928,,,,London,British Archaeological Association
23132103-d874-4374-ab7e-42f4103e435c,,Serial,Title,London Archaeologist,,Vol 3 No 12,,,1979,,,,London,London Archaeologist Association
238341b1-c95a-4817-86f9-dd11850cb1b3,,Serial,Title,The Antiquary,,Vol 29,,,1894,,,,London,Elliot Stock
239bcf51-71c1-4c7f-ab14-9e4469ab882e,,Serial,Title,Post-Medieval Archaeology,,Vol 12,,,1978,,,,Sheffield,The Society for Post-Medieval Archaeology
239c1ad9-16c2-4601-af26-21d2d6716025,,Serial,Title,Journal of the British Archaeological Association,,Vol 6 Pt 4,,,1851,,,,London,British Archaeological Association
239ff7c5-0987-4255-825a-a1d2d85c982a,,Serial,Title,The Archaeological Journal,,Vol 63,,,1906,,,,London,Council of the Royal Archaeological Institute of Great Britain and Ireland
23a790b9-a846-4871-b0d1-43be71bfab4b,,Serial,Title,The Antiquaries Journal,,Vol 47,,,1967,,,,London,Oxford University Press
23a7f770-aef8-4eae-be28-c23c9738ec9b,,Serial,Title,The London Journal,,Vol 2 No 1,,,,,,,,
23a87a25-3e81-48d8-b6dd-c4c62c23bd7a,,Serial,Title,Kent Archaeological Review,,No 30,,,1972,,,,Dover,Council for Kentish Archaeology
23c61100-52d3-495c-a4fd-c1ea636254aa,,Serial,Title,Archaeologia Cantiana,,Vol 68,,,1954,,,,Maidstone,Kent Archaeological Society
23cc0638-a680-4a70-8ee8-006ad7cd1864,,Serial,Title,Woolwich and District Antiquarian Society Transactions,,Vol 6,,,,,,,,
23e0aaea-7564-42e4-bf1a-76805b813dd3,,Serial,Title,Camden History Review,,Vol 8,,,,,,,,
2457ac53-7331-4754-90d6-133ceb4fa9b8,,Serial,Title,Wandsworth Historical Society Wandsworth Papers,,Vol 8,,,2001,,,,,
245db01f-f611-4d91-b426-63ae90783e44,,Serial,Title,Archaeologia Cantiana,,Vol 15,,,1883,,,,Maidstone,Kent Archaeological Society
247955cc-f42c-4ea8-8363-2145df5a50ff,,Serial,Title,Surrey Archaeological Society Bulletin,,No 66,,,1970,,,,Guildford,Surrey Archaeological Society
247c232d-3f9e-4eb0-8fdf-ede97b3f34db,,Serial,Title,London and Middlesex Archaeological Society Transactions,,Vol 26,,,1975,,,,London,London and Middlesex Archaeological Society
2486705b-216d-4e27-883b-33d76afed84b,,Serial,Title,Kent Archaeological Review,,No 109,,,1992,,,,Dover,Council for Kentish Archaeology
2493b38b-56a5-47db-a7ba-26ed86084ba7,,Serial,Title,Essex Archaeological Society Transactions,,Ser 2 Vol 13,,,1914,,,,Colchester,Essex Archaeological Society
24c21324-9aae-4a7e-9019-326bedb4ccfc,,Serial,Title,Camden History Society Newsletter,,No 113,,,,,,,,
2509b48a-8023-456f-903d-19093b08fca9,,Serial,Title,Archaeologia,,Vol 25,,,1832,,,,London,The Society of Antiquaries of London
251b305e-6222-4acd-a064-6256a5a3cce1,,Serial,Title,Archaeologia Cantiana,,Vol 79,,,1964,,,,Maidstone,Kent Archaeological Society
253b03a9-562d-4083-b8c9-95b287707b0f,,Serial,Title,Essex Review,,Vol 36,,,1927,,,,Chelmsford,E. Durant & Co.
25423b33-f04d-42b1-9811-da6a918665aa,,Serial,Title,Medieval Archaeology,,Vol 28,,,1984,,,,Leeds,The Society for Medieval Archaeology
25467b45-ea87-457f-aa7e-855ac11eb612,,Serial,Title,British Archaeological Reports British Series,,No 67,,,,,,,,
2571e64d-98b6-48be-b30c-63554aa29d25,,Serial,Title,Surrey Archaeological Collections,,Vol 87,,,2000,,,,Guildford,Surrey Archaeological Society
25a417e2-50cf-476e-ab99-8f10b9bb7cfe,,Serial,Title,Essex Review,,Vol 62,,,1953,,,,Chelmsford,E. Durant & Co.
25a7ee99-b750-47c3-b74e-ed11b228eb1e,,Serial,Title,Essex Archaeology and History,,Ser 3 Vol 8,,,1976,,,,Colchester,The Essex Society for Archaeology and History
25aa7f09-9dd8-4d80-8cf4-55ddd6415947,,Serial,Title,Surrey Archaeological Collections,,Vol 83,,,1996,,,,Guildford,Surrey Archaeological Society
25abac1c-e829-4cbd-be72-eb02d0830665,,Serial,Title,Enfield Archaeological Society Bulletin,,No 140,,,,,,,,
25b2f73a-c616-49de-baca-880cb5ff3a51,,Serial,Title,Proceedings of the Prehistoric Society,,Vol 23,,,1958,,,,Cambridge,The Prehistoric Society
25b611b6-c7a1-488c-9bb8-9ac4ff57b0cb,,Serial,Title,Essex Naturalist,,Vol 11,,,1900,,,,,
25cd5897-7073-4956-86ef-2b7476853bd6,,Serial,Title,Rescue News,,No 37,,,,,,,,
25fe1d61-a5eb-424e-b110-1a40bedc1bde,,Serial,Title,The Archaeological Journal,,Vol 85,,,1928,,,,London,Council of the Royal Archaeological Institute of Great Britain and Ireland
2663f0e9-e58b-4458-93cb-4103d5c6eb5b,,Serial,Title,London Archaeologist,,Vol 5 No 4,,,1985,,,,London,London Archaeologist Association
26a59c11-32b4-47e0-9248-9079c5f150e4,,Serial,Title,Medieval Archaeology,,Vol 19,,,1975,,,,Leeds,The Society for Medieval Archaeology
26b8f250-effc-4bde-9feb-b7144ea27bdc,,Serial,Title,Journal of the British Archaeological Association,,Vol 10 Pt 2,,,1854,,,,London,British Archaeological Association
26cb7f2e-7cc2-4c2e-955e-c1d64a9b748a,,Serial,Title,Journal of the British Archaeological Association,,Vol 28 Pt 4,,,1872,,,,London,British Archaeological Association
26db1c2f-9c1a-4582-9d8c-d44670fcafb0,,Serial,Title,Havering History Review,,Vol 2,,,,,,,,
271fc730-0766-4ab9-b438-6c34103bb3d1,,Serial,Title,Enfield Archaeological Society Bulletin,,No 10,,,,,,,,
27262d15-308a-47b3-9a24-5a936ee11417,,Serial,Title,Radiocarbon,,Vol 49,,,2001,,,,,
2733bf8c-7c2f-46df-a959-5bdc450faa09,,Serial,Title,The Antiquaries Journal,,Vol 13,,,1933,,,,London,Oxford University Press
27601699-44c8-4dc2-8578-691ef542b1dd,,Serial,Title,The Archaeological Journal,,Vol 1,,,1844,,,,London,Central Committee of the British Archaeological Association
27724c6f-1731-40f3-bdf5-6ce6102e61f2,,Serial,Title,Croydon Natural History & Scientific Society Proceedings,,Vol 12,,,,,,,,
277cd01f-42ae-419b-b11f-ecbb90c44131,,Serial,Title,Essex Archaeology and History,,Ser 3 Vol 20,,,1989,,,,Colchester,The Essex Society for Archaeology and History
2792dca1-ef2d-4d28-b18c-8d9c4f242612,,Serial,Title,Camden History Review,,Vol 4,,,,,,,,
27beecb8-1153-4830-8997-404a3136cbf3,,Serial,Title,Journal of Roman Studies,,Vol 24,,,1934,,,,London,The Society for the Promotion of Roman Studies
27cc3037-230e-4fb5-8210-77e82658dc50,,Serial,Title,London Topographical Record,,Vol 25,,,,,,,,
280b861f-c895-4713-8996-c70760fe0e64,,Serial,Title,Enfield Archaeological Society Bulletin,,No 83,,,,,,,,
2811c473-413f-4857-ac31-8eafcfa5d2e9,,Serial,Title,Journal of the British Archaeological Association,,Vol 30 Pt 2,,,1874,,,,London,British Archaeological Association
2849b4fb-ef07-4e5f-9b0b-ef9d3d9f29ee,,Serial,Title,The Archaeological Journal,,Vol 133,,,1976,,,,London,Royal Archaeological Institute
2855e621-e991-4a55-b301-6d9c5f1484a4,,Serial,Title,Journal of Roman Studies,,Vol 12,,,1922,,,,London,The Society for the Promotion of Roman Studies
28560c7c-3d47-40ff-8c17-066b5e5e569b,,Serial,Title,Proceedings of the Prehistoric Society,,Vol 42,,,1976,,,,Cambridge,The Prehistoric Society
285e7b0e-c401-461b-8556-a20674e73960,,Serial,Title,Essex Review,,Vol 38,,,1929,,,,Chelmsford,E. Durant & Co.
28974a41-de75-4dfd-b33a-89f6eca4c3d7,,Serial,Title,Architectural Review,,Vol 28,,,,,,,,
28a3d5ed-b0aa-4b07-b165-b34b114758bb,,Serial,Title,Journal of the British Archaeological Association,,Ser 2 Vol 35 Pt 2,,,1930,,,,London,British Archaeological Association
290b9303-bce3-4e98-ae00-f16be6888355,,Serial,Title,Hendon and District Archaeological Society Newsletter,,No 132,,,1982,,,,,Hendon and District Archaeological Society
292b3b71-5946-4c1a-b4b3-8b2e3079209a,,Serial,Title,The Antiquarian Magazine and Bibliographer,,Vol 5,,,,,,,,
295c8221-fff7-4f7e-a2f8-6a06c4c2fd29,,Serial,Title,Kingston upon Thames Archaeological Society Newsletter,,No 11,,,,,,,,
296b1513-ebd7-4972-96af-12acbabdb784,,Serial,Title,Kent Archaeological Review,,No 78,,,1984,,,,Dover,Council for Kentish Archaeology
