ResourceID,DALUID,Building Number and Street,Building Name,Locality,Town,Postcode,Address Status,Area Name,Area Type,Area Currency,Reference Number,Reference Number Type,Location Description,Name,Name_Type
05eff8ef-a1c6-7876-a34e-10a288ae412d,DALO04578,,Trent Park,Barnet,London,EN4 0PS,Primary,Enfield,Borough,Current,P14-00687DEP,External Organization Reference Number,"Trent Park, Cockfosters Road, Barnet ",Trent Park,Primary
0612a2d5-142b-4a78-0c45-4af5f05b5a69,DALO04536,44 - 48  Great Cumberland Place,,,London,W1H 7BS,Primary,City of Westminster,Borough,Current,15/10587/LBC,External Organization Reference Number,,44 - 48 Great Cumberland Place London W1H 7BS,Primary
063e9b5c-331f-4bb4-2620-3558613a0e77,DALO04382,1  Andrewes Gardens,,Beckton,London,E6 5TG,Primary,Newham,Borough,Current,16/01591/HH,External Organization Reference Number,,1 Andrewes Gardens Beckton London E6 5TG,Primary
0643d72e-4c8c-5df1-23dc-bcbdaa9fa1c1,DALO03654,52  SPINNEY DRIVE,,Feltham,London,TW14 8PN,Primary,Hounslow,Borough,Current, P/2016/4160,External Organization Reference Number,,52 SPINNEY DRIVE FELTHAM LONDON TW14 8PN,Primary
0653266b-2caf-0c8d-3f13-0bf0561b9329,DALO05646,,Bus Terminal,Kingston upon Thames,London,KT2 6RD,Primary,Kingston upon Thames,Borough,Current,15/13087,External Organization Reference Number,,"Bus Terminal Cromwell Road, Kingston upon Thames, KT2 6RD",Primary
0659b8e8-9ec8-67a2-9d6a-b889960e5cbe,DALO01228,4  Waterfall Road,,Colliers Wood,London,SW19 2AG,Primary,Merton,Borough,Current,17/P4304,External Organization Reference Number,,Unit 4 Waterfall Cottages and Land to rear of 8 High Street Colliers Wood London SW19 2AG,Primary
0660520d-9e7e-2f25-3a02-42e77b888155,DALO04366,28  Lingwood Road,,,London,E5 9BN,Primary,Hackney,Borough,Current,2016/2134,External Organization Reference Number,,28 Lingwood Road,Primary
06849059-217a-25fb-a006-7de85e6b8a57,DALO04210,199  Roman Road,,East Ham,London,E6 3SJ,Primary,Newham,Borough,Current,16/02441/HH,External Organization Reference Number,,199 Roman Road East Ham London E6 3SJ,Primary
0687be00-67d1-2b97-6677-4ec85de49ce0,DALO06192,497  The Ridgeway,St Johns Prep School,Enfield,London,EN6 5QT,Primary,Enfield,Borough,Current,15/03266/FUL,External Organization Reference Number,,"St Johns Prep School, 497 The Ridgeway, Enfield EN6 5QT",Primary
069362ae-88df-a33d-6bc3-f3d9ef464c4a,DALO03510,137  Coombe Lane West,,Kingston upon Thames,London,KT2 7HF,Primary,Kingston upon Thames,Borough,Current,14/14464,External Organization Reference Number,,"137 Coombe Lane West, Kingston Upon Thames, KT2 7HF",Primary
06946cd5-9262-16f3-584a-e521e99f2774,DALO04353,4 Marsh Wall,South Quay Plaza,,London,E14,Primary,Tower Hamlets,Borough,Current,PA/13/01600,External Organization Reference Number,"183, 185, 187 And 189 South Quay Plaza, Marsh Wall, London","Wyndham House, 189 Marsh Wall",Primary
06a7c0ed-7344-2472-35b3-75f6ccc68342,DALO04251,166  High Street North,,East Ham,London,E6 2JA,Primary,Newham,Borough,Current,16/01798/FUL,External Organization Reference Number,,166 High Street North East Ham London E6 2JA,Primary
06aa1bad-0469-9571-8dc4-bab02a8c4f6b,DALO06055,,Newham Sixth Form College,,London,E13 8SG,Primary,Newham,Borough,Current,14/01812/FUL,External Organization Reference Number,,Newham Sixth Form College,Primary
06b80262-0a45-250b-7c5b-76afd9496597,DALO03708,516-522  Streatham High Road,,,London,SW16 3QF,Primary,Lambeth,Borough,Current,16/05949/FUL,External Organization Reference Number,,516-522 Streatham High Road London SW16 3QF,Primary
06d99b1c-8585-20f6-452f-51624e1859a5,DALO01695,316  Romford Road,,Forest Gate,London,E7 8BD,Primary,Newham,Borough,Current,17/03965/FUL,External Organization Reference Number,,"316 Romford Road, Forest Gate, London, E7 8BD",Primary
06e8fb41-81f3-4e50-16f2-6db9ddea3ff5,DALO03981,116A  Streatham High Road,,,London,SW16 1BW,Primary,Lambeth,Borough,Current,13/03048/FUL,External Organization Reference Number,116A Streatham High Road,116A Streatham High Road London SW16 1BW,Primary
06ea1644-851a-63bb-12f4-ea7b85f19206,DALO05835,76  Hurlingham Road,The Vineyard,,London,SW6 3NR,Primary,Hammersmith and Fulham,Borough,Current,2015/04788/FUL,External Organization Reference Number,,The Vineyard 76 Hurlingham Road London SW6 3NR,Primary
06f6544d-a209-1b21-1e95-16ef844a04a0,DALO05448,120  Ravenscroft Road,,Canning Town,London,E16 4AG,Primary,Newham,Borough,Current,15/02082/FUL,External Organization Reference Number,,120 Ravenscroft Road,Primary
070403ed-356f-8e36-04e3-9a40f120799d,DALO00726,24  Blacksmiths Lane,,Orpington,London,BR5 4EN,Primary,Bromley,Borough,Current,17/00836/FULL1,External Organization Reference Number,,Interi 24 Blacksmiths Lane Orpington BR5 4EN,Primary
071cc8e9-2a52-5d96-6207-ecbbd9ca87f8,DALO05750,,North Westminster Community School,,London,W2 1LF,Primary,City of Westminster,Borough,Current,13/03992/EIAOP,External Organization Reference Number,,North Westminster Community School North Wharf Road London W2 1LF,Primary
071f21bd-506d-509e-9418-fa40f11672e6,DALO01377,300  Fore Street,Edmonton Methodist Church,,London,N9 0PN,Primary,Enfield,Borough,Current,16/04264/FUL,External Organization Reference Number,,"300 Fore Street, Edmonton",Alternative
0736a28d-233c-a17e-9a57-79e781c376d2,DALO04763,73 Great Eastern Street,Citfin House,Shoreditch,London,EC2A 3HR,Primary,Hackney,Borough,Current,2016/1578,External Organization Reference Number,,"Citfin House, 73 Great Eastern Street",Primary
073bd1de-6389-257e-35f0-ee6065e86d79,DALO04422,30  Bishops Close,,Coulsdon,London,CR5 1HH,Primary,Croydon,Borough,Current,16/03531/P,External Organization Reference Number,,"30 Bishops Close, Coulsdon, CR5 1HH",Primary
0757cf7f-36ce-4316-059e-0159e4db3b27,DALO00866,1  Barnsbury Terrace,,,London,N1 1JH,Primary,Islington,Borough,Current,P2017/4743/FUL,External Organization Reference Number,,"1 Barnsbury Terrace, London, N1 1JH",Primary
0766388e-7065-830f-6cd4-63acf05e90d0,DALO04307,83  Castlewood Road,,,London,N16 6DJ,Primary,Hackney,Borough,Current,2016/1759,External Organization Reference Number,,"83 Castlewood Road, London N16 6DJ",Primary
07671076-845c-93f2-9388-bf471062082a,DALO00104,106-108A High Street,,Croydon,London,CR0 1ND,Primary,Croydon,Borough,Current,15/05425/P,External Organization Reference Number,,"106-108A High Street, Croydon, CR0 1ND",Primary
0797dfcb-51f2-56f0-9dde-babbaaa01cf0,DALO02804,36A Old Church Street,,Chelsea,London,SW3 5BY,Primary,Kensington and Chelsea,Borough,Current,,,,"36A Old Church Street, LONDON, SW3 5BY",Primary
079c7f15-8db8-143d-5c63-39f8a1ad88c0,DALO01137,129 - 133  Cranbrook Road,,Ilford,London,IG1 4PU,Primary,Redbridge,Borough,Current,4234/17,External Organization Reference Number,,"129-133, Cranbrook Road, Ilford, IG1 4PU",Primary
079d867a-6b02-1282-4131-251f30737b39,DALO01873,148-154 Stoke Newington Church Street,,,London,N16 0JU,Primary,Hackney,Borough,Current,2017/4235,External Organization Reference Number,,148-154 Stoke Newington Church Street LONDON N16 0JU,Primary
07a44b0c-18b0-68af-4937-c7b0b1f84cd0,DALO00618,,University Of East Dockland Campus,Beckton,London,E16 2RD,Primary,Newham,Borough,Current,13/01449/OUT,External Organization Reference Number,"Land North Of Royal Albert Dock, Millman Road, Beckton, London",Land North Of Royal Albert Dock Millman Road Beckton London E16 2QU,Primary
07c1be44-3757-5509-51a7-1a1170c547c4,DALO01430,17  Islington High Street,,Islington,London,N1 9LQ,Primary,Islington,Borough,Current,P2018/0299/PRA,External Organization Reference Number,,Pavement Area outside 17 Islington High Street London N1 9LQ,Primary
07c63d11-15a4-7cf0-327f-a934a9557598,DALO05725,42  Tudor Road,,East Ham,London,E6 1DR,Primary,Newham,Borough,Current,15/02910/HH,External Organization Reference Number,,42 Tudor Road,Primary
07c6a322-0d20-6f15-06f8-0239f08f87c9,DALO01338,,Waterworld,Enfield,London,EN1 4SF,Primary,Enfield,Borough,Current,,,Kingswood Nurseries Bullsmoor Lane Enfield ,"Waterworld, Bullsmoor Lane",Alternative
07d428bf-5758-1a3b-8d16-517dfe9548d8,DALO03996,38  North Street,,Carshalton,London,SM5,Primary,Sutton,Borough,Current,,,40 North Street,"38 North St, Carshalton SM5",Primary
07fb5f86-4591-7f8b-8001-bd1915611628,DALO03592,27 St James's Street ,The Economist Building,,London,SW1A 1HA,Primary,City of Westminster,Borough,Current,16/11107/FULL,External Organization Reference Number,,The Economist Building 27 St James's Street London SW1A 1HA,Primary
080068fd-0fb5-5248-02c2-17606d7d7a17,DALO03622,,Ambassadors Theatre,,London,WC2H 9HD,Primary,Camden,Borough,Current,,,Ambassadors Theatre West Street.  London.  WC2H 9ND.,Ambassadors Theatre West Street.  London.  WC2H 9ND.,Primary
08058853-8eed-75a5-4248-25f830bf3958,DALO02182,141  London Road ,,Kingston upon Thames,London,KT2 6NH,Primary,Kingston upon Thames,Borough,Current,1712829,External Organization Reference Number,,"141 (Retail Unit) London Road, Kingston Upon Thames, KT2 6NH",Primary
082e7ac5-0938-9700-6a6d-8076c0345c26,DALO02843,,West London University ,,London,W5 5RA,Primary,Ealing,Borough,Current,PP/2013/1352,External Organization Reference Number,UNIVERSITY OF WEST LONDON (LAND AT THE JUNCTION OF ST MARYS ROAD AND THE PARK) ST MARYS ROAD EALING ,University of West London,Alternative
083969fc-52a2-07ae-1228-522b8562471e,DALO02062,1  Corscombe Close,Mayfair,Kingston upon Thames,London,KT2 7JS,Primary,Kingston upon Thames,Borough,Current,16/14713,External Organization Reference Number,,"Mayfair, 1 Corscombe Close, Kingston Upon Thames KT2 7JS",Primary
085ecbac-1a62-183d-310c-07be70bc8c8a,DALO03597,30  Mount Row,,,London,W1K 3SH,Primary,City of Westminster,Borough,Current,"16/01024/FULL

16/01024/FULL",External Organization Reference Number,,30 Mount Row London W1K 3SH,Primary
08653670-5b49-2907-3b05-c02f8f3c875c,DALO00406,,Swakeleys House,Ickenham,London,UB10,Primary,Hillingdon,Borough,Current,23202/APP/2013/12,External Organization Reference Number,SWAKELEYS HOUSE MILTON ROAD ICKENHAM ,"Swakeleys House, Milton Road, Ickenham, UB10",Primary
086a93b6-4b0c-1c0f-4861-77510bc67415,DALO03428,33-35  Monier Road,,,London,E3 2PR,Primary,Tower Hamlets,Borough,Current,15/00212/FUL,External Organization Reference Number,,"33-35 Monier Road, London, E3 2PR",Primary
08765a04-51b4-77eb-7603-9e1356dc9ed8,DALO02781,16  Belmont Close,,,London,SW4 6AT,Primary,Lambeth,Borough,Current,17/01938/FUL,External Organization Reference Number,,16 Belmont Close London SW4 6AT,Primary
087b6403-1370-4f36-34ac-2157e5090207,DALO04128,72  Upper Tooting Road ,,,London,SW17 7PB,Primary,Wandsworth,Borough,Current,2016/4365,External Organization Reference Number,72 Upper Tooting Road,72 Upper Tooting Road SW17 7PB,Primary
087e6ed9-6a82-47ec-6e22-0ff10adc24c6,DALO03351,101 Stephenson Street,,Canning Town,London,E16 4SA,Primary,Newham,Borough,Current,16/03754/FUL,External Organization Reference Number,,"Unit 9 , 101 Stephenson Street, Canning Town, London, E16
4SA",Primary
088274b3-5ca3-243f-0722-6859e0205a37,DALO00915,17  Marylebone Road,St Marylebone Parish Church,,London,NW1 5LT,Primary,City of Westminster,Borough,Current,,,St Marylebone Parish Church,"St Marylebone Parish Church , 17 Marylebone Road, London, NW1 5LT",Primary
08851973-5918-4e9a-8b60-1af845b65aa5,DALO02595,,Albert Basin Royal Docks,Beckton,London,E16 2QJ,Primary,Newham,Borough,Current,15/00698/AOD,External Organization Reference Number,"Ivax Quays, Albert Basin Royal Docks, Gallions Road, Beckton, London","Albert Basin Royal Docks , Gallions Road, Beckton, London, E16 2QJ aka Ivax Quays",Primary
089b1fe2-69f0-0416-2de8-9f51959068f7,DALO04010,,Lambeth College Vauxhall Centre,,London,SW8 2JY,Primary,Lambeth,Borough,Current,,,"Vauxhall Exchange, Belmore Street off Wandsworth Road",Lambeth College Vauxhall Centre Belmore Street London SW8 2JY,Primary
08af3786-9472-3b73-8007-c1b493310893,DALO02117,114 - 118  Lower Marsh,,,London,SE1 7AE,Primary,Lambeth,Borough,Current,17/04483/RG3,External Organization Reference Number,,114 - 118 Lower Marsh London SE1 7AE,Primary
08bf5826-2f54-2da6-7418-cc15de850c87,DALO01743,6  Well Street,,,London,E9 7PX,Primary,Hackney,Borough,Current,2017/3983,External Organization Reference Number,,6 Well Street LONDON E9 7PX,Primary
08d05997-3b8b-31ce-2016-802e542c7ec0,DALO06035,342 Old Street,,,London,EC1V 9DS,Primary,Hackney,Borough,Current,2015/2126,External Organization Reference Number,,Milk Architecture & Design Ltd 342 Old Street London EC1V 9DS,Primary
08d1f450-3671-7eb1-3545-ae8ddb6e02c6,DALO02552,51A  Plashet Road,,Plaistow,London,E13 0QA,Primary,Newham,Borough,Current,17/01837/FUL,External Organization Reference Number,,51A Plashet Road Plaistow London E13 0QA,Primary
08d45723-4646-428b-5b15-69fdfeab372f,DALO05069,56  Tudor Road,Baitul Ahad Mosque,East Ham,London,E6 1DR,Primary,Newham,Borough,Current,15/03660/FUL,External Organization Reference Number,,"Baitul Ahad Mosque, 56 Tudor Road",Primary
08ed1b71-812d-97cc-42d3-63426219765f,DALO00125,99  &Geldeston Road,,Hackney,London,E5 8RS,Primary,Hackney,Borough,Current,2018/2184,External Organization Reference Number,,99 & 101 Geldeston Road Hackney London E5 8RS,Primary
091a963e-27ce-89b4-9f46-d79e5d2b0a94,DALO04203,10  Lavender Road,,Croydon,London,CR0 3BH,Primary,Croydon,Borough,Current,16/04010/LP,External Organization Reference Number,,"10 Lavender Road, Croydon, CR0 3BH",Primary
091c7208-712c-045a-0505-784a0a0886b8,DALO05684,39  Clifden Road,,Hackney,London,E5 0LL,Primary,Hackney,Borough,Current,2015/3457,External Organization Reference Number,,39 Clifden Road,Primary
092585e3-7156-07b4-3729-a671fdd80401,DALO01437,21A  Brick Street,,,London,W1J 7DL,Primary,City of Westminster,Borough,Current,18/00334/FULL,External Organization Reference Number,,21A Brick Street London W1J 7DL,Primary
0929ca4d-41d7-129e-4dbc-95020b697b2a,DALO05447,198  Walton Road,,Manor Park,London,E12 5RL,Primary,Newham,Borough,Current,15/03529/HH,External Organization Reference Number,,198 Walton Road,Primary
0937c0c0-559b-3fb6-019c-932c301b743e,DALO04373,127  Craven Park Road,,,London,N15 6BP,Primary,Haringey,Borough,Current,HGY/2015/2510,External Organization Reference Number,,127 Craven Park Road,Primary
093ca92f-9c68-a1f2-8621-5883bda249a0,DALO05410,142  Streatham Hill,,Lambeth,London,SW2 4RU,Primary,Lambeth,Borough,Current,14/04471/FUL,External Organization Reference Number,"142-170 Streatham Hill And Wentworth House, 10 Sternhold Avenue London",Megabowl 142 Streatham Hill London Lambeth SW2 4R,Alternative
094822ad-1909-8c06-44d8-3a20eac759f1,DALO04688,77  Clarendon Road,,Croydon,London,CR0 3SJ,Primary,Croydon,Borough,Current,16/02690/P,External Organization Reference Number,,"77 Clarendon Road, Croydon, CR0 3SJ",Primary
094e0850-91d0-9557-3b3b-3e5820cb890b,DALO03407,67A  Main Avenue ,,,London,EN1 1DS,Primary,Enfield,Borough,Current,16/04544/FUL,External Organization Reference Number,,67A Main Avenue,Primary
0950e003-4edc-5354-1426-b5584ce9a260,DALO05408,21  Effie Road,,,London,SW6 1EN,Primary,Hammersmith and Fulham,Borough,Current,2015/04542/FUL,External Organization Reference Number,,21 Effie Road London SW6 1EN,Primary
0988a842-67e6-77e7-2fd3-a0cb04481a43,DALO03514,196 Great Cambridge Road ,,,London,EN1 1UQ,Primary,Enfield,Borough,Current,14/03574/FUL,External Organization Reference Number,Martinbridge Industrial Estate Lincoln Road Enfield ,Martinbridge Industrial Estate Lincoln Road Enfield EN1 1SP,Primary
09b97264-705d-8172-8ccd-81f9594378b8,DALO00676,17  Aldwick Road,,Beddington,London,CR0 4PN,Primary,Sutton,Borough,Current,DM2018/00912,External Organization Reference Number,,17 Aldwick Road Beddington CR0 4PN,Primary
09dcba05-474c-79f5-388c-432338341bb3,DALO03568,61  Southern Road,,Plaistow,London,E13 9JD,Primary,Newham,Borough,Current,16/01171/HH,External Organization Reference Number,,"61 Southern Road, Plaistow, London, E13 9JD",Primary
09dd5ca2-a365-632b-012c-675a674984b4,DALO03965,2  Sylvan Road,,Forest Gate,London,E7 8BN,Primary,Newham,Borough,Current,16/01688/HH,External Organization Reference Number,,2 Sylvan Road Forest Gate London E7 8BN,Primary
09e4727a-5b3d-30ed-07ef-d365acce895a,DALO03939,84  Florida Road,,Thornton Heath,London,CR7 8EW,Primary,Croydon,Borough,Current, 16/04967/HSE,External Organization Reference Number,,84 Florida Road Thornton Heath CR7 8EW,Primary
09f60610-5982-3959-07eb-57523ad10e3e,DALO03809,56   Old London Road,,Kingston upon Thames,London,KT2 6QA,Primary,Kingston upon Thames,Borough,Current,,,,THE FIGHTING COCKS 56 OLD LONDON ROAD KINGSTON UPON THAMES KT2 6QA,Primary
09fa0424-4a67-14cc-30d8-610ed803232f,DALO03138,16A  Old Town,,,London,SW4 0JY,Primary,Lambeth,Borough,Current,17/00552/FUL,External Organization Reference Number,,16A Old Town London SW4 0JY,Primary
0a04e91b-6a53-a40e-6224-147d94e89681,DALO06044,19  Linden Gardens,,,London,W2 4HD,Primary,Kensington and Chelsea,Borough,Current, PP/15/05160,External Organization Reference Number,,19 Linden Gardens,Primary
0a125b7f-2260-a63c-9ab6-0a4571691d3b,DALO00372,311  Purley Way,,Croydon,London,CR0 4NU,Primary,Croydon,Borough,Current,13/01576/P,External Organization Reference Number,311 Purley Way,"311 Purley Way, Croydon",Primary
0a1eb1ce-7cb6-78d5-a3be-20a9d3d49e71,DALO03790,2  High Street North,,East Ham,London,E6 2HJ,Primary,Newham,Borough,Current,16/01854/ADV,External Organization Reference Number,,"Ground Floor And First Floor , 2 High Street North",Alternative
0a345967-906a-70c8-36fd-0aa80018390f,DALO03930,93  Woodcocks ,,Beckton,London,E16 3LD,Primary,Newham,Borough,Current,15/02646/FUL,External Organization Reference Number,,93 Woodcocks West Beckton London E16 3LD,Primary
0a5f6875-8036-6066-6926-08956fc143b0,DALO02866,180-182 Shoreditch High Street,,,London,E1 6HY,Primary,Hackney,Borough,Current,2017/1356,External Organization Reference Number,,"Basement and Ground Floor 180-182 Shoreditch
High Street
London E1 6HY",Primary
0a6b7526-4f61-a535-3711-fd8b3b025bd1,DALO05219,172-174  Stoke Newington High Street,,,London,N16 0NY,Primary,Hackney,Borough,Current,2015/4617,External Organization Reference Number,,172-174 Stoke Newington High Street,Primary
0a7a45da-515c-5e51-a702-b144d05f8930,DALO05481,60 Cleveland Street,BT Tower,,London,W1T 4JZ,Primary,Camden,Borough,Current,2016/0120/L & 2016/0079/P,External Organization Reference Number,,BT Tower,Primary
0a829749-a6cb-5aca-630c-0b8240b84b22,DALO00244,232-236  Green Street,,Forest Gate,London,E7 8LE,Primary,Newham,Borough,Current,12/1385,External Organization Reference Number,,"232-236 Green Street, Forest Gate, London E7 8LE",Primary
0a86a023-1c66-7cdd-82b3-93a800b701fb,DALO03221,387B  Mare Street,,,London,E8 1HY,Primary,Hackney,Borough,Current,2016/4559,External Organization Reference Number,,387B Mare Street London E8 1HY,Primary
0ab4ca03-141a-9583-21d7-d32e80fe0f58,DALO01763,8  Birkbeck Gardens,,Woodford Green,London,IG8 0SA,Primary,Redbridge,Borough,Current,5329/17,External Organization Reference Number,,"8, Birkbeck Gardens, Woodford Green, IG8 0SA",Primary
0ab5bf2e-7657-21fc-1d4a-c097f99063c8,DALO00457,33  Petersham Road,,Richmond,London,TW10 6UH,Primary,Richmond upon Thames,Borough,Current,17/1997/FUL,External Organization Reference Number,Land Rear Of 33 Petersham Road Richmond,Land Rear Of 33 Petersham Road Richmond,Primary
