ResourceID,AdminArea,AdminAreaType
a8443775-cd56-4ecf-8648-bd77552e18bf,City of London,Borough
56d2b4ff-d843-45a1-a95f-e00b2d53adbf,City of London,Borough
ac65bc16-8d4c-45a1-9d91-e5e5e68ea604,City of London,Borough
c5c5bdea-fd1f-43fb-8480-2a8bc4a325b4,City of London,Borough
81e0bb07-2c4c-4cd4-b7a5-b0af17dc4205,City of London,Borough
e2c4754f-d74b-490b-900f-dedfa608e27d,City of London,Borough
70c9d66c-3819-466f-9e24-321671147981,City of London,Borough
2d7e1b3b-8b5a-499b-b478-756846279e67,City of London,Borough
ca3f5323-4e20-43cb-bacb-cbe5828f9389,City of London,Borough
ad775060-45d6-4da5-a62e-6a6ab644655c,City of London,Borough
b6a9d5b3-1a00-4dae-b986-afc2ec8a6c22,City of London,Borough
8862eeb7-71f4-49a8-ad7d-12ac1533faf8,City of London,Borough
db48085f-9fa7-492f-a719-5143fa0c1887,City of London,Borough
2b13b154-24d0-4f65-8a82-6a70cd20d4d9,City of London,Borough
52ca0fd7-04ed-4a96-bea2-2da6912fc36a,City of London,Borough
08b4ee8a-9dce-4792-b8cb-ebc714299079,City of London,Borough
a8df79f2-ad59-4155-b2cf-3ca9e7fa1ca1,City of London,Borough
fca71682-0385-454f-8f11-123f617e64d1,City of London,Borough
914a021e-9a82-4862-bc8b-c9557859ae14,City of London,Borough
fadc8665-eae1-40b0-a107-c4999e9c777d,City of London,Borough
f843019c-4c3e-4c6b-a049-414bc9b83995,City of London,Borough
50ea005a-e877-4de7-aadb-f46499a4e4af,City of London,Borough
383ce61b-8050-4ba0-a4ac-277ddabe2517,City of London,Borough
e7f06425-3d51-4093-bc36-9ae95f4cd8c2,City of London,Borough
4e8e24fb-b7e9-4a11-9a29-43667c8b41d3,City of London,Borough
8f530537-1796-4634-bb75-d63ed7ba8dd8,City of London,Borough
b256ee9f-5dee-48d8-a8ab-1f7cdfdf3616,City of London,Borough
326c7d06-b7b4-415c-a4d2-47e3413f7d9d,City of London,Borough
1be0cc94-bbe0-43e8-b690-939ded1c4c97,City of London,Borough
e618998e-0680-4d48-a6ec-f605042b319a,City of London,Borough
a9f7d773-a031-4d95-8e80-0ed90665496d,City of London,Borough
1e5fc279-e989-418d-8aca-9d31a727c327,City of London,Borough
f4478bb9-ea1c-4ee0-96ee-b5cb2f064341,City of London,Borough
03e3fb9a-aa8a-4af9-99d9-d027182c7c94,City of London,Borough
b7faffca-8047-45bf-81b0-0d14770c1012,City of London,Borough
d4579135-89db-4d87-b9fc-e2d7a7f2f905,City of London,Borough
9b0a8486-799c-4c11-823b-b48f2b41e44d,City of London,Borough
a388f306-ede2-4bad-b7f0-8c389eefe799,City of London,Borough
ab20a2fa-b845-4b04-87a4-84899b5c371d,City of London,Borough
a13ee572-8d66-41a4-9246-2fa09254c1b2,City of London,Borough
56c66315-25d7-4857-a9a2-d36f88649db6,City of London,Borough
c2390077-0c91-402d-885a-43cdfaa7f5e2,City of London,Borough
f4b91b9a-7082-4d0e-8bc0-62a6517e1243,City of London,Borough
e9b77ca3-8e41-4afc-94bf-e09ae3c9de48,City of London,Borough
81a3b324-f9e4-483b-9fff-46df4effa5a8,City of London,Borough
e9b5181c-8eb9-4f15-8c39-0ca0f3a1894c,City of London,Borough
479bc355-f058-440d-9d8e-834aa358ba62,City of London,Borough
