ResourceID,Location Description,Location Description Type
c83e9acb-3d6d-400c-8982-ab5ab3124ddd,"Walbrook Wharf, Upper Thames Street, City of London, EC4",Primary
c842a4ad-ce48-40f8-bc26-3a2aa2b314e4,"Abbey Road, Barking, Barking and Dagenham",Primary
c87ad14a-fc65-4c1a-ba64-e86d3d5c30d1,"Land At Former Hawker Siddeley Forest Works, Fulbourne Road, Walthamstow, E17",Primary
c8828da6-b311-4661-bae2-bb6f0b2d85d1,"Horsenden Hill, Ealing, UB6",Primary
c8c84589-d8bc-45f2-ad06-89631d55c8be,"Leeside Road, Leeside, Haringey",Primary
c8e71623-b3a5-4b62-b1f6-aa9f04adaded,"Springvale Way, Sevenoaks Way, St Paul's Cray, Orpington, Bromley",Primary
c8efe0e6-2ee9-4022-a842-db3328a162a2,"Mountfield Estate, Molash Road, St Mary Cray, Bromley, BR5",Primary
c91b3dfd-2754-4ed5-9029-94f95aaa61be,"Wimbledon Common, Windmill Road, SW19",Primary
c94d9371-e5e0-4896-bc96-2013c7960a18,"Tideway Riverbank Works:Victoria Embankment, Westminster",Primary
c95ed8e8-5085-4589-aa72-d96657c7e63d,"Kings Cross Central, Holborn, Camden, NW1 0XX",Primary
c9a07474-b737-4290-b6db-2aff32920b8b,"Enfield Yard, Enfield Lock, Enfield",Primary
c9a6d760-49b4-4f3e-801b-8ae5637a2240,"Green field site at the West End of Watermill Lane, Enfield",Primary
c9a94044-ab04-46ab-8d05-2916355919f1,"Portman Place, E2 0PX",Primary
c9f80c66-b4e2-4e69-b4aa-d7465a23176d,"Eastern Goods Yard, King's Cross Central, Camden, N1C 4LW",Primary
ca159fd2-611b-4eed-86ca-7803b823bcd7,"Blackwall Stairs, E14",Primary
ca90818e-4924-4747-92bb-58788e002c91,"Chambers Wharf, London Borough of Southwark",Primary
ca9746b0-3be7-46f6-8a39-4f47eb7a3e29,"Lonsdale Road, Barnes",Primary
caa4ab1d-645c-4cb2-a0ec-e27099d5a98e,"Land at Uplands, Leigham Court Road, Streatham, Lambeth",Primary
caccc2df-6291-44d6-8e7d-8190b5c28a0d,"Spital Square, EC1",Primary
cb0692a3-d211-4db5-b494-a17b43f4a625,"Rainsborough Avenue, Deptford, Lewisham, SE8 5RT",Primary
cb0692a3-d211-4db5-b494-a17b43f4a625,"Woodcroft Mews, Deptford, Lewisham, SE8 5RT",Primary
cb121d95-50e3-4016-9b1f-e35b2846a1e3,"Orchard Road, Kingston, KT1",Primary
cb227d88-f225-45e5-a4e8-0a8103c11c4f,"Stratford City Development Zones 3-6, Stratford, Newham, E15",Primary
cb26f26b-9ad5-4333-9815-e1f08d547359,"Becontree Avenue, Becontree, RM8 3HT",Primary
cb3f340a-4529-4633-a560-70371af8ab89,Kensington Palace Gardens,Primary
cb635276-cc65-4e8b-a594-35035e5c5607,"Silvertown Way, E16",Primary
cb635276-cc65-4e8b-a594-35035e5c5607,"Newham Way, E16",Primary
cb635276-cc65-4e8b-a594-35035e5c5607,"Woodstock Street, E16",Primary
cb783818-c8ef-4b18-b2a9-96d43ba0a286,"York Road, Battersea, SW11",Primary
cb7dbee2-eb66-4a2c-a34a-72ecf13e8d69,"Land Adjacent To Shafter Road, Dagenham., Dagenham, Barking And Dagenham, RM10 8XX",Primary
cb881566-1767-4768-b0a4-4ce9fbf81879,"Armagh Road, Bow, Tower Hamlets, E3",Primary
cb92b334-1773-4f08-b5cf-fef8209b139a,"Newham Way, Canning Town, E16",Primary
cbcf25b0-069d-4f85-91b2-976304612ea6,"Land Adjacent to Cross Keys Public House, Crown Street, London Borough of Barking and Dagenham, RM10 7UH",Primary
cbe38e90-c6c5-48ee-98d5-5765c62027a9,"Stableyard, Fenton House, Hampstead Grove, Hampstead, Camden",Primary
cc09fc8b-ece3-4bd0-8810-66072e9e0283,Brentford High Street,Primary
cc09fc8b-ece3-4bd0-8810-66072e9e0283,Kew Bridge Road,Primary
cc134389-abef-4620-9262-68daa62b554c,"St Nicholas Way, Sutton",Primary
cc134389-abef-4620-9262-68daa62b554c,"Crown Road, Sutton",Primary
cc428bb3-ccc2-4c77-8401-6d0220cf516c,"Lion Green Road, Coulsdon, Croydon, CR5 2NL",Primary
cc62615b-ac00-448e-ac96-cc023d6b65b4,"East London Railway southern extension, Bromley, Lewisham & Croydon",Primary
cc82a8da-94fa-470a-804d-628feef3356b,"Pinnacle Square, Watling Street, Bexleyheath, Bexley",Primary
cc82a8da-94fa-470a-804d-628feef3356b,"Pinnacle Square, Pinnacle Hill, Bexleyheath, Bexley",Primary
cc82a8da-94fa-470a-804d-628feef3356b,"Pinnacle Square, Erith Road, Bexleyheath, Bexley",Primary
ccc2aedc-4769-4481-ba36-50b81d4ccc12,Cathall Road Estate,Primary
ccc2aedc-4769-4481-ba36-50b81d4ccc12,Oliver Close Estate,Primary
ccc2aedc-4769-4481-ba36-50b81d4ccc12,Chingford Hall Estate,Primary
ccd746da-0d93-4da1-a13d-c50cc258e76f,"Land off Broadway, Bexleyheath, Bexley",Primary
cce5490f-3233-4b4c-b272-dede4401dbfa,"Windmill Lane, Stratford",Primary
cce948e3-a70b-474e-88f9-7b626fae1b51,Hyde Park,Primary
cd0066ac-a37b-40c1-b1aa-882cb1c093ba,"Grays Farm Road, Orpington, Bromley",Primary
cd119571-d470-4a2b-addb-0556a178d9d6,"Colindale Avenue, Colindale, Barnet, NW9",Primary
cd221226-43f3-4e5b-8394-c222eb9e08b0,"Regent Street, Piccadilly, Westminster",Primary
cd221226-43f3-4e5b-8394-c222eb9e08b0,"Jermyn Street, Piccadilly, Westminster",Primary
cd221226-43f3-4e5b-8394-c222eb9e08b0,"St Albans Street, Piccadilly, Westminster",Primary
cd221226-43f3-4e5b-8394-c222eb9e08b0,"Carlton Street, Piccadilly, Westminster",Primary
cd37266e-e626-4070-a203-b0cc39f549a6,"Grand Union Place, Northiam Street, Hackney, E6",Primary
cd4e3e2c-35c2-4c00-bdce-b0c84857efa3,"LEP Depot site, Pumping Station Road, Corney Reach, Hounslow, W4",Primary
cd5209a0-07b0-42d9-a53e-418adea5d2fb,"Three Mill Lane, Bow, E15",Primary
cd845554-28d4-488d-ae66-ed04d48b0078,"A127 Ardleigh Green, Railway Bridge, Havering",Primary
cdf736e1-ea63-4f11-bfd7-c69491d3926a,"Edridge Road, Croydon, CR0 1BD",Primary
cdf736e1-ea63-4f11-bfd7-c69491d3926a,"Coombe Road, Croydon, CR0",Primary
ce44103c-348d-401a-840f-110632570d2b,"Land at Convoys Wharf, Princes Street, SE8",Primary
ce6f8227-b41d-4fb2-9a07-cb25c949492c,"Leven Wharf, Poplar, Tower Hamlets",Primary
ce7aa014-d38f-4a2c-984f-252d4d0b43d1,"East Drive, Orpington, Bromley, BR2 2BY",Primary
ce8c6b2e-e14f-4b49-a8e4-f8fa3f9a28d4,"Land at Lockesley Drive, Orpington, Bromley",Primary
ceada7c2-7209-45ec-88b5-e2093290b56f,"Beddington Sewage Farm, Sutton",Primary
ceccbc60-c8c1-4a74-bc17-7bdbdf75734b,"Beckton Triangle, Newham Way, E6",Primary
cefa89c5-ed46-40d2-bb32-04bf0f3a90f8,"Olympic Park, Stratford, Newham",Primary
cf19c2c3-a51a-44eb-8f12-5f3ee438163b,"Morson Road, Ponders End, Enfield, EN3 4NQ",Primary
cf33a74b-3d9e-4892-bfb0-5fe9336ef070,"Romford Canal, Land to the South of Rainham Road South, Havering",Primary
cf39ebae-1614-4b8c-97ff-496bd76d9d6c,"St Luke's Avenue, Clapham, Lambeth",Primary
cf4072f2-b6ca-4043-9550-f265a1464a5f,"Hook Rise South, Tolworth, Kingston upon Thames",Primary
cf425eec-8062-4246-ba52-62f2f9d83abd,"St Agnes Place, Kennington, Lambeth, SE11 4B",Primary
cf4706b9-7293-4528-b60a-a0a2ec35af9b,"Butchers Road, Canning Town, E16",Primary
cf4706b9-7293-4528-b60a-a0a2ec35af9b,"Russell Road, Canning Town, E16",Primary
cf4e48f9-fa43-43ae-8360-100cf1f60d3d,"King Henry Dock, Greenwich, SE18",Primary
cf4feba6-b808-4d73-b822-92d1064c8227,"Emms Passage, Kingston",Primary
cf4feba6-b808-4d73-b822-92d1064c8227,"High Street, Kingston",Primary
cf5541fd-8932-4508-8a1b-fd4e6c4bb650,"Mortlake Road, Kew",Primary
cf5aa9a8-447e-44c3-88e9-965991b62448,"Phase 1 Gascoigne Estate, Barking, Barking, Barking And Dagenham, IG11 7NZ",Primary
cf5d4748-1d3e-4155-a713-19a10d978c78,"Doliffe Close, Mitcham, Merton",Primary
cf5d4748-1d3e-4155-a713-19a10d978c78,"Bond Road, Mitcham, Merton",Primary
cf70aa65-530b-4d1b-92ce-02cfa719d84a,"St Mary's Lane, Upminster, Havering, RM14",Primary
cffb62f3-1a5d-4c01-9ec6-03ce18e50a33,"Former Deptford Power Station site, Stowage, Greenwich Reach, Greenwich",Primary
d01e4bd2-43ef-4b68-9b18-a5ac11538a0e,"Gywnne Road, Battersea, Wandsworth, SW11",Primary
d0313e91-d903-45e5-946b-bc367ea9a4ab,"Croham Road, South Croydon, CR2",Primary
d075c7bf-c3de-4834-9207-ec2ac1ba13bd,Regent's Park and Primrose Hill Park,Primary
d07ba565-5418-4808-91c2-a95aea144451,"Albert Road, Newham",Primary
d07ba565-5418-4808-91c2-a95aea144451,"Factory Road, Newham",Primary
d0a960bb-8568-4b55-8fd5-6e64daffa6c1,"Leadenhall, City of London",Primary
d0a960bb-8568-4b55-8fd5-6e64daffa6c1,"Fenchurch Street, City of London",Primary
d0a960bb-8568-4b55-8fd5-6e64daffa6c1,"Middlesex Street, City of London",Primary
d0a960bb-8568-4b55-8fd5-6e64daffa6c1,"St Botolph Street, City of London",Primary
d0a960bb-8568-4b55-8fd5-6e64daffa6c1,"Aldgate High Street, City of London",Primary
d0a960bb-8568-4b55-8fd5-6e64daffa6c1,"Minories, City of London",Primary
d0a960bb-8568-4b55-8fd5-6e64daffa6c1,"Goodman's Yard, City of London",Primary
d0c7c3bb-76c9-43d0-aad1-ca96edb9bd54,"East London Line Project, Southern Extension, SE11",Primary
d0c7c3bb-76c9-43d0-aad1-ca96edb9bd54,"East London Line Project, Southern Extension, SE16",Primary
d0f4f544-5e4b-41ac-aff1-150a5745933b,"Holwood House and Park, Bromley",Primary
d18929bb-a749-40a3-bbc9-e6f9a861af7d,"Townmead Road, TW9",Primary
d1b55bd5-e0a1-45e3-a2f2-811d31d8dd06,"North Way, Uxbridge, UB10 9XX",Primary
d1c8a1ae-7365-4d67-92b5-ac18b47ba1df,"High Street, Kingston",Primary
d1d47e40-fab9-4304-8a65-3a4e628c0cf1,"Royal Victoria Dock, E16",Primary
d1e00db1-dc95-44e7-9045-dd33b06a6282,"Hampstead Heath, East Heath Road, Hampstead, Camden",Primary
d1e00db1-dc95-44e7-9045-dd33b06a6282,"Hampstead Heath, Spainards Road, Hampstead, Camden",Primary
d234c4a8-4614-4e6d-8cde-98249d8d496b,Mortlake,Primary
d26f3a82-d6aa-46a7-b69f-b23ef95568b8,"Garrett Lane, Wandsworth",Primary
d285cd07-3d95-4b7b-8a0f-5cea134fd6a7,"Brenley Park, Mitcham Common, Merton",Primary
d29d180c-e25a-4cf7-aad2-ea2e091a86dd,"Hertsmere Road, Poplar, Tower Hamlets, E14",Primary
d2a429b3-fe94-45c6-b634-cfb8059881a3,"B&Q Merlin Works,Colchester Road, Romford, Havering, RM3",Primary
d2c26fad-12ce-4f7d-ae3e-e26b8023e9e3,"Bankside Close, Isleworth, TW7",Primary
d2e3f54c-8c59-440e-b8de-96ab477807fd,"Instone Wharf, Scarab Close, Canning Town, Newham, E16",Primary
d30ea494-84c8-4493-bdb5-c9a007012f40,"Former Rank Audio Visual & Trico-Folberth Site, Great West Road, Brentford, Hounslow, TW8",Primary
d3162de6-95be-454b-8f51-546a2fa8580b,"Doctor's Surgery Site, Camberwell Green, London Borough of Southwark, SE5",Primary
d3518d18-c2e8-4a60-983c-cd580708274f,"Teal Avenue, Orpington, Bromley",Primary
d3c5d835-cf10-4594-bd14-0f2684403718,"Ludgate Hill, EC4",Primary
d3cae898-05c8-4bec-a03a-fc11b7ec592c,"Jenkins Lane, IG11",Primary
d3e1c5ef-c27f-4c1e-859c-69da6776679e,"Lewisham Gateway, Lewisham",Primary
d466cde4-6ca4-4214-9016-e20333cf5a5f,"Kingston Bridge, Horse Fair, Kingston upon Thames",Primary
d4bceff6-161e-4f0c-a9c6-ebb94cc0d760,"Bricklayers' Arms Railway Depot Site, Lynton Road",Primary
d4bceff6-161e-4f0c-a9c6-ebb94cc0d760,"Bricklayers' Arms Railway Depot Site, Rolls Road",Primary
d4bceff6-161e-4f0c-a9c6-ebb94cc0d760,"Bricklayers' Arms Railway Depot Site, Catlin Street",Primary
d4bceff6-161e-4f0c-a9c6-ebb94cc0d760,"Bricklayers' Arms Railway Depot Site, Rotherhithe New Road",Primary
d4bceff6-161e-4f0c-a9c6-ebb94cc0d760,"Bricklayers' Arms Railway Depot Site, Dunton Road",Primary
d4bceff6-161e-4f0c-a9c6-ebb94cc0d760,"Bricklayers' Arms Railway Depot Site, Galleywall Road",Primary
d4f07fd5-b77e-4f4f-9a26-a7a763d6aaa1,"Sainsbury site, Clapham High Street, Clapham, Lambeth, SW4",Primary
d52b47b8-141a-4d4a-95c6-2524010c7d81,"Tower Hill, EC3N 4AB",Primary
d52b47b8-141a-4d4a-95c6-2524010c7d81,"Water Lane, EC3N 4AB",Primary
d561bdba-b9a9-4184-80ce-f29e821e5c27,"Anderson's Yard, Islington Green, Islington, N1",Primary
d5ccc532-b590-4010-b0ea-265e54a02d3d,"Wandsworth Road, Nine Elms, Lambeth",Primary
d5ccc532-b590-4010-b0ea-265e54a02d3d,"Pascal Street, Nine Elms, Lambeth",Primary
d5ebe9f1-7a9f-494d-a883-503ead32fa6f,"Chessington to Worcester Park Gas Pipeline, Kingston upon Thames",Primary
d5f2e62f-ae2a-46be-b6d7-e65d3e15f919,"Bourne Road, Bexley",Primary
d5f83fbf-892c-4807-9d0f-bc22724d1fd5,Oliver Close Estate,Primary
d63f412e-d7f6-4a4a-8acb-051d2ebea131,"Coppermill Lock Park Lane, Royal Quay, Harefield, UB9 6JA",Primary
d641fed3-1e4f-4c21-b0fe-697bffcc117b,"Britannia Development, Penn Street, London Borough of Hackney",Primary
d641fed3-1e4f-4c21-b0fe-697bffcc117b,"Britannia Development, Hyde Road, London Borough of Hackney",Primary
d641fed3-1e4f-4c21-b0fe-697bffcc117b,"Britannia Development, Pitfield Street, London Borough of Hackney",Primary
d641fed3-1e4f-4c21-b0fe-697bffcc117b,"Britannia Development, Mintern Street, London Borough of Hackney",Primary
d641fed3-1e4f-4c21-b0fe-697bffcc117b,"Britannia Development, Bridport Place, London Borough of Hackney",Primary
d64b8c86-7ece-4ae9-9ea4-34f27b58de60,"Deepham Sewage Treatment Works Pickett's Lock Lane, Enfield, N9",Primary
d65d753f-64e5-4b83-9149-a026e64f9e4d,"Loxford Lane, IIford",Primary
d679bb72-7b29-4312-a5ed-eb875db0785e,"Worland Road, Stratford, Newham",Primary
d6803eb4-eed0-4990-9144-a0e9cf2fd2f5,"Clarence Street, KT2",Primary
d6c8a771-145f-43fa-9a6f-eebe54104228,"Villiers Road, Kingston, KT1",Primary
d6f057ad-936a-40ea-8b8f-ca9ea4cd409f,"Former Factory Site, Chichester Road, Edmonton, Enfield, N9",Primary
d6fb9552-2a02-4dfd-81f6-e331cd904cb9,"Lion Green Road Car Park, Lion Green Road, Coulsdon, Croydon",Primary
d7064d88-f498-490e-8c55-d510629ce7c4,"The Culross Buildings, Kings Cross Central, Camden",Primary
d7108cb0-6e12-4ebb-86fa-ef9cec57e00e,"Creek Bridge, Station Road, Barnes, SW13",Primary
d735193a-9f57-40e1-b0af-9e037d65feb1,"Former Camel Works Site, Connaught Road, Silvertown, E16",Primary
d735193a-9f57-40e1-b0af-9e037d65feb1,"Former Camel Works Site, Hartmann Road, Silvertown, E16",Primary
d738df54-17fb-485a-8188-c47911e989b7,"New Zealand Way, Havering, RM13",Primary
d76d9bbf-c6e4-4145-8e93-b08c069d227d,"Westfield London Development, Ariel Way, Shepard's Bush, W12",Primary
d76f7659-77ad-4353-8c62-3ab43a753f2b,"Area 11, Angel Lane, Stratford, Newham",Primary
d7b0f58f-5f75-47f7-88a6-f432dd8e85ab,Beccles Street,Primary
d7b0f58f-5f75-47f7-88a6-f432dd8e85ab,West India Dock Road,Primary
d7b0f58f-5f75-47f7-88a6-f432dd8e85ab,Rich Street,Primary
d7d333c3-8c5f-4d83-8def-e6b8337175e1,"Land at Neckinger Mills, Abbey Street, London Borough of Southwark",Primary
d7d60fe6-0eb7-4517-b808-f1f5310e969f,"Dagenham Retail Park, Dagenham, Barking and Dagenham",Primary
d800cf89-2478-4e7f-b98b-066fc3a0df8a,"Whole Block Site, King William Street, City of London",Primary
d845b69d-cd6c-4947-9b87-d34c6d4c9e2c,"Waldegrave Road, Twickenham, TW1",Primary
d8871a68-edac-45ff-b065-05c339a2d130,"Barn Elms Playing Field, SW13",Primary
d8ba1f31-40a2-420b-8ad5-34dcda4f7a3c,"Heathfield Road, Croydon",Primary
d8ba1f31-40a2-420b-8ad5-34dcda4f7a3c,"Coombe Road, Croydon",Primary
d8c75e6b-cc30-4525-8aa4-02cb9b84dbb7,"Hanson Close, Mortlake",Primary
d8c75e6b-cc30-4525-8aa4-02cb9b84dbb7,"Lower Richmond Road, Mortlake",Primary
d8de16e6-4f97-4484-85ce-c8e459acb75d,"Ram Street, Wandsworth, SW18",Primary
d8fc0551-9be4-49a4-bc70-cc514a61f151,"Fulwell Avenue, Barkingside",Primary
d930b5fe-5e77-4166-b4a1-7df69471f91b,"Riverside Park, Warren Lane, Woolwich, Greenwich, SE18",Primary
d9338eea-5166-49b1-929c-5dfae762b611,"Portsmouth Road, Surbiton, KT6",Primary
d9391380-8644-4e56-be54-9b83517e8794,"Oaks Park, Croydon Lane, Sutton",Primary
d95050c4-797e-4898-a587-5a6775634911,"Sussex Road, E6 2PS",Primary
d95d88cb-7bd4-4561-8119-72969930e242,"North Drive, Hounslow",Primary
d96205d5-5111-4535-a5de-1ace3b7d9fa8,"Brighton Road, Coulsdon, Croydon",Primary
d96436e8-b0ff-407b-85da-b04d2fea48b7,"Richmond Road, Kingston-upon-Thames, KT2",Primary
d987871a-52c2-499c-8e08-de06483e6b45,"Former Deptford Power Station site, Stowage, Greenwich Reach, Greenwich",Primary
d9940496-34ba-448a-96b3-1a737ff8ecbd,"Bury Street, Ruislip Manor Farmhouse, Hillingdon",Primary
d9a40e51-4449-4cfc-9173-51f26a422364,"Civil Engineering Yard, Marshall Road, Leyton, E10",Primary
da1de15d-8a68-47db-8914-5237b16fdd0f,"Thornbury Road, Isleworth, Hounslow, TW7",Primary
da499c92-6dc3-4d9f-832e-cdca01306e81,"Olympic Planning Delivery Zone 3, E15",Primary
da8d9ed6-fe26-44ce-9945-8559b1579fa7,"Chiltern Street, W1U 5AA",Primary
da8d9ed6-fe26-44ce-9945-8559b1579fa7,"Paddington Street, W1U 5AA",Primary
daa1e2a0-5df5-49bc-8f22-a7542fee870b,"Watling Street, EC4",Primary
daad2834-308f-406f-9aa7-3af36ca27ad1,"South Acton Estate, Bollo Lane, Acton, Ealing",Primary
daad2834-308f-406f-9aa7-3af36ca27ad1,"South Acton Estate, Bollo Bridge Road, Acton, Ealing",Primary
daad2850-5bb1-41d0-9439-a961599ccad8,"Bargehouse Road, E16",Primary
daad2850-5bb1-41d0-9439-a961599ccad8,"Woolwich Manor Way, E16",Primary
dae9a2d9-173d-4bda-938e-d8bdac8acdcc,"Mill Place, Kingston, KT1",Primary
daebff7c-a5df-4e22-ac0e-42537678e6f7,"Cambridge Heath Road, Tower Hamlets, E1",Primary
db055cbf-3a8b-4ab1-8a87-045fae2b39c7,"Uxbridge Road, Hayes, Hillingdon",Primary
db2b6b0c-7c56-46aa-8e78-dd5975ea2b0e,"Homerton Road, E9",Primary
db625dbd-baf8-4f4a-8bdb-27f53935abfc,"King's Cross Central, Holborn, Camden, N1 0LW",Primary
db662d70-6c0f-4ab8-9830-1d16fa8e6fa5,Bexleyheath,Primary
dbb0f254-7498-4db2-9f04-339242dc7421,"Garage Site at Enderby Street, Greenwich, SE10",Primary
dbd1eb07-9e45-43ad-bd3c-5380ba38a7dc,"Kensington Palace Gardens, Notting Hill Gate, Kensington",Primary
dbdcd6e7-919b-4444-9f5a-e1cee607cbb2,"Air Raid Shelter at New Cross Hospital, Avonley Road, New Cross",Primary
dbfdcdcd-b630-4571-8fe9-85891fe94a16,"Moor Lane, EC2",Primary
dc15bf8b-012b-4fb9-82fa-a0dd46ab89ac,"Grove Park, Carshalton, Sutton, SM1",Primary
dc18ec5d-80e2-431e-a56f-b14fc95243f7,"Hammersmith Riverside Studios & Queen's Wharf, Crisp Road, Hammersmith, Hammersmith & Fulham, W6",Primary
dc32345c-ee40-44e4-8385-1d9b9fc458e3,"Pumping Station Road, Corney Reach",Primary
dc53e99d-1958-4c53-bfd4-69599fc7b3dd,"Amyand Park Road, Twickenham",Primary
dc65cd89-46f7-4826-9ce2-b56c972240f5,"Warbank Crescent, New Addington, Croydon",Primary
dc88b56f-6637-4d76-b778-b3f0e77ac67d,"Thessaly Road, Nine Elms, Wandsworth",Primary
dc88b56f-6637-4d76-b778-b3f0e77ac67d,"Wandsworth Road, Nine Elms, Wandsworth",Primary
dc88b56f-6637-4d76-b778-b3f0e77ac67d,"Nine Elms Lane, Nine Elms, Wandsworth",Primary
dcac2ea8-ea33-48d9-925a-d1335a4ec925,"Felnex Trading Estate, London Road, Hackbridge, Sutton, SM6 7EL",Primary
dcea4364-1823-4492-93ed-f2b1223cd05e,"Greengate Street, Plaistow",Primary
dd630059-f06c-485e-8759-6cb1cb8933c0,"Rom Valley Way, Romford, Havering, RM1 2AR",Primary
dd630059-f06c-485e-8759-6cb1cb8933c0,"Rush Green Road, Romford, Havering, RM1 2AR",Primary
dda19546-c6e0-42d1-a35b-91d000a31407,"Hailing Road, South Croydon, Croydon",Primary
ddc26b09-37b2-4c25-9911-2c12ec66f15f,"High Street, Romford, Havering, RM1",Primary
ddc26b09-37b2-4c25-9911-2c12ec66f15f,"Market Place, Romford, Havering, RM1",Primary
ddc6f82c-07da-439f-ba16-e150d430fc36,"Norton Folgate, EC2",Primary
ddc6f82c-07da-439f-ba16-e150d430fc36,"Primrose Street, EC2",Primary
de0f3da4-5a42-4cd1-a8cc-cce041fa9ced,"High Street, Benhilton, Sutton",Primary
de0f3da4-5a42-4cd1-a8cc-cce041fa9ced,"Crown Road, Benhilton, Sutton",Primary
de4b4380-1efe-48ea-8123-3fc673ab64b2,"London Road, Hackbridge, Sutton",Primary
de78815e-5b03-4f66-8b64-935b74c92466,"Wandle Road, Hackbridge",Primary
de7994ea-fb24-424d-a256-29146e979837,"Olympic Planning Delivery Zone 4, E15",Primary
deecb200-84ed-4e2e-8002-4556446f7eef,"Innova Science Park, Ordnance Road, Enfield, EN3",Primary
def87ff3-3bb1-4834-bdff-bff2874d15da,"Coombe Road, Croydon, CR0 1BD",Primary
df39ac07-4a69-4972-ad49-90a58d533996,"Ludgate Hill, EC4",Primary
dfc3d8dc-aafd-4fc2-a346-fb9cfc7abd6d,"East London Railway, Hackney, Lewisham, Southwark, Tower Hamlets",Primary
dfc4657b-1f96-4984-9b24-17fe0a059971,"The Bird Barges, Thames Foreshore, Wandsworth, SW11",Primary
dfd06fc4-1083-42aa-a9cf-7a6fe2c965c0,"Water Lane, Kingston upon Thames",Primary
dfd06fc4-1083-42aa-a9cf-7a6fe2c965c0,"Vicarage Road, Kingston upon Thames",Primary
e0186d66-d382-421e-8b6d-dc1fd49d88bc,"West Street, Sutton, SM1",Primary
e0186d66-d382-421e-8b6d-dc1fd49d88bc,"St Nicholas's Way, Sutton, SM1",Primary
e01fb5ad-ed4e-4232-acd6-456757b4b375,"London Road, Crayford, Bexley",Primary
e01fb5ad-ed4e-4232-acd6-456757b4b375,"Bexley Lane, Crayford, Bexley",Primary
e0391a59-70a8-4d7d-80c6-66dde33a640d,"Giffin Street, SE8",Primary
e04af8d4-b7cb-451f-94e2-c0eb44222c7d,"High Street South, East Ham, E6",Primary
e04af8d4-b7cb-451f-94e2-c0eb44222c7d,"Nelson Street, East Ham, E6",Primary
e050dd07-81ee-435c-b287-7625bd19f9de,"Land At London Road, Barking, London Borough Of Barking And Dagenham, IG11 8AN",Primary
e05e765c-b569-4eac-9fee-27ffc222457f,"Thames Avenue Development, Lots Road, Kensington and Chelsea",Primary
e0673a37-34cc-4d4c-9e81-7fd6fe57cad4,"Victoria Embankment, Westminster",Primary
e0712449-7e29-4582-bab7-b4a5c253d4ee,"Land at Linton Fuels, Osiers Road, Wandsworth",Primary
e08ad9f4-61fc-4a83-a1c1-9e722e1fd8a1,"Cannon Retail Park Development, Twin Tumps Way, Thamesmead Town Centre West, Greenwich",Primary
e0bbd109-da41-474c-8bdb-45f3e8f3d1f6,"Holwood Park, Westerham Road, Keston, Bromley",Primary
e0bc7231-6f04-4a00-8f13-e5baf1f70994,"Former Brooks Timber Yard, South Street, Romford, Havering",Primary
e0c0ce65-0dd3-4f48-9302-185c59c3be97,"Goldsmith Road, Peckham, SE17",Primary
e10f60ae-47e4-4893-af48-446432376157,"Monteith Estate, Bow, E3",Primary
e13aa473-a469-4307-85c9-73675598da78,"Laud Street, Croydon, CR0 1SU",Primary
e16ecef5-fbb0-43ee-943a-cfb0e7727068,"Houndsditch, EC3",Primary
e16ecef5-fbb0-43ee-943a-cfb0e7727068,"St Botolph's Street, EC3",Primary
e19c5819-9beb-487d-9094-c1cef819cd78,"Area F, Former Orpington Hospital Site, Sevenoaks Road, Orpington, Bromley",Primary
e1add65b-ab80-44ff-a093-1d3b9debf5ca,"Rathbone Place, Fitzrovia, Westminster",Primary
e1add65b-ab80-44ff-a093-1d3b9debf5ca,"New Oxford Street, Fitzrovia, Westminster",Primary
e1add65b-ab80-44ff-a093-1d3b9debf5ca,"Tottenham Court Road, Fitzrovia, Westminster",Primary
e1add65b-ab80-44ff-a093-1d3b9debf5ca,"Pearcy Street, Fitzrovia, Westminster",Primary
e1ced27c-c89b-4a70-a42c-c714cd68c599,"Gander Green Lane, Cheam, Sutton, SM1",Primary
e1d623be-64c9-4cc2-8116-bcff2f613638,"Vicarage Lane, Ilford",Primary
e1e70957-a14e-4efd-9de9-b26fcaa9efd1,"Mortimer Street, Westminster, W1",Primary
e1e70957-a14e-4efd-9de9-b26fcaa9efd1,"Nassau Street, Westminster, W1",Primary
e1e70957-a14e-4efd-9de9-b26fcaa9efd1,"Riding House Street, Westminster, W1",Primary
e1e70957-a14e-4efd-9de9-b26fcaa9efd1,"Cleveland Street, Westminser, W1",Primary
e204b67b-76a4-44ba-b40c-b2b1c8805db6,"Weald View, Noak Hill, Romford, Havering",Primary
e21c968c-0f29-4b2a-b430-374c0c68b29e,Beddington Sewage Farm,Primary
e2a18e3a-410f-4fe6-a019-f81a1ec6298d,"Richmond Road, Kingston, KT2",Primary
e2f1703b-3bde-4756-b7af-88248781f72f,"Park Place, Park Lane to High Street, Croydon",Primary
e301503a-8f1a-40a0-be21-6df8cbef7e31,"Hertsmere Road, Poplar, Tower Hamlets, E14",Primary
e3092162-1f63-40ad-bc84-f9387d3ad1bb,"London Road, Brentford, Hounslow",Primary
e30cbbfc-786a-4edc-bfdb-a480e33a8e0b,"Newington Green Unitarian Chapel, N16 9PR",Primary
e32206a6-e0c2-4545-8de7-aad4455edb0a,"St Margaret's Road, Twickenham, TW1",Primary
e338a023-a03f-4d23-b7f8-dfc3a1c21427,"Brady Street, Whitechapel, E1",Primary
